day,path_index,return,true_variance,forecast_variance,ratio_forecast_over_true,qlike
41,0,0.0012156269146069297,5.6685931363993675e-06,1.609165892252835e-05,2.838739442984544,0.39562912905658143
42,0,0.001534691130948764,5.96177137069074e-06,1.5188242872874306e-05,2.547605724624521,0.3276794038098847
43,0,-0.0029894748987539764,5.3515879358122314e-06,1.4384086703457509e-05,2.6878165650985197,0.36077837714282124
44,0,0.0023251452592818384,5.526746428251761e-06,1.4130799141180205e-05,2.556802510233875,0.32987096675184335
45,0,0.002471669180042569,5.456673715692127e-06,1.3554330675837052e-05,2.483991417126141,0.3124445893475931
46,0,0.0005801567750355256,5.013629815060082e-06,1.3051132537163162e-05,2.6031304700558078,0.34086760194090093
47,0,-0.0014764623352716611,7.012954184613319e-06,1.2276808297335569e-05,1.7505901185368273,0.1311888863024273
48,0,0.0029728686319585194,4.616503237496689e-06,1.1708512182202987e-05,2.5362296049318833,0.3249646393007586
49,0,0.0023134352854895053,4.906478858858082e-06,1.1467857794902064e-05,2.337288741028236,0.27683775451001047
50,0,0.0009441618719983071,5.209287896959603e-06,1.1048185559838643e-05,2.1208629237571817,0.2233292369331843
51,0,-0.0059164531835210156,5.796444398327857e-06,1.0418662936042542e-05,1.7974230787149603,0.14270605811406378
52,0,0.0028193053704845717,5.4567576339128296e-06,1.203703824512221e-05,2.2058957081608397,0.24446423197198697
53,0,0.000311130770002403,6.696167154007096e-06,1.172696065432608e-05,1.751294492000319,0.13136141680038405
54,0,-0.0032909780938664627,6.399298825352219e-06,1.1024105336886288e-05,1.722705195952389,0.12437821656044057
55,0,0.0018127642310387213,5.21816285698372e-06,1.1093209902747666e-05,2.1258841869799228,0.22458031444593218
56,0,0.0010798384298529768,4.4391657983434986e-06,1.0583985160836327e-05,2.3842283982242347,0.2882984538329345
57,0,-0.00011371759683005194,5.5485614808083885e-06,9.995560730388848e-06,1.8014688608861844,0.14370493903241233
58,0,-0.0017104767750235497,7.0467129870949435e-06,9.401672605838017e-06,1.3341926403212176,0.03784329623925409
59,0,0.0033001723658988165,8.270511018959132e-06,9.056203790795478e-06,1.0949993017402724,0.0039963170772066015
60,0,-0.0014681741765319991,7.406528348587685e-06,9.090086345438365e-06,1.2273073048011367,0.019614445170419215
61,0,-0.00126333140216405,4.348100527962512e-06,8.711331873416339e-06,2.00347986836873,0.19401714677650972
62,0,-0.0014010763376142894,4.214010268851661e-06,8.316853709945615e-06,1.9736197064873309,0.18655249734081814
63,0,0.0017976977086008564,4.0310196198984344e-06,7.97134439793111e-06,1.9775007689324906,0.18752261413213178
64,0,0.002505252760231738,4.752781047276307e-06,7.646526486683994e-06,1.6088530926679268,0.09708235079358252
65,0,0.00020015647301669499,4.665878339055104e-06,7.50702556173175e-06,1.6089201252624201,0.09709811861083306
66,0,0.0026987725311352615,5.362279465870341e-06,7.056604210472837e-06,1.315970988715989,0.034469958990391625
67,0,-0.0027421195671025167,5.518921860929338e-06,7.00831591543001e-06,1.269870473261216,0.026396795444207033
68,0,0.003125395403193162,7.656210664570324e-06,7.106620760776372e-06,0.9282164600907313,0.0028445947914952363
69,0,0.0016867825897140226,8.576180625434276e-06,7.194257180374828e-06,0.8388649323731483,0.016381451162257532
70,0,0.001036636423409454,9.549258990544811e-06,6.895516445552277e-06,0.7220996364618307,0.059258292028984805
71,0,0.0023750611663743023,1.1812952223359289e-05,6.523942599607986e-06,0.5522702941866933,0.21698987653932944
72,0,-0.002175711148668819,1.500864183797476e-05,6.416773956816282e-06,0.4275386158246915,0.48925934348802813
73,0,-0.0035993812834437667,1.571041791230501e-05,6.369955361884174e-06,0.40546059292891107,0.5635993353677482
74,0,0.005017654996704703,1.9900925482462438e-05,6.853152387888635e-06,0.3443635017842729,0.8378507215576725
75,0,0.0029918442005424186,2.2353296618830132e-05,7.835469024394125e-06,0.3505285666810159,0.804521460310881
76,0,-0.00025510249035038253,2.2246733872564745e-05,7.83353645635592e-06,0.35212074281233896,0.7961537954148441
77,0,0.004322432713108388,2.1301775706326658e-05,7.375864830560893e-06,0.3462558676913611,0.8274604255310394
78,0,0.0118046773074917,2.3514250689737244e-05,7.953765405623878e-06,0.33825298158853456,0.8724059434420735
79,0,-0.0010889369549961902,2.43272757095809e-05,1.555886217184404e-05,0.6395645101237717,0.11659614448785716
80,0,0.0029654358393346866,3.7731692604138506e-05,1.4724766589341315e-05,0.3902492990130601,0.6214950485533766
81,0,-0.005703811985141979,3.1698313435455474e-05,1.4300665617724704e-05,0.4511491012556207,0.4206047089063514
82,0,0.003398743145335749,3.6920058031961356e-05,1.553280105357095e-05,0.4207144268333583,0.5111082231731161
83,0,0.0032846486522018254,4.9123620139511564e-05,1.5215359888526853e-05,0.3097361278609981,1.0565200543068607
84,0,-0.005339845528745535,4.294842440527744e-05,1.4873929436962882e-05,0.3463207240528059,0.827106865454003
85,0,-0.012440126147291801,3.761022954262634e-05,1.5821831922186264e-05,0.420678951301115,0.5112243404235668
86,0,-0.011567034663336521,3.435466444463585e-05,2.4456481856117992e-05,0.7118824256173644,0.0648838343143383
87,0,0.002891160709758927,3.379121442723824e-05,3.129463804207642e-05,0.9261175892172316,0.0030224240004266267
88,0,-0.0021307403679748406,2.615436776038011e-05,2.9852013270708373e-05,1.141377744023682,0.008370212927381715
89,0,0.005671615928410608,3.0333214268010445e-05,2.838638971486562e-05,0.9358187188491278,0.0022495300306974997
90,0,-0.008323617719895798,3.1554548000827655e-05,2.8480563547785255e-05,0.9025818892109698,0.0054368547268173195
91,0,-0.006494425585346832,3.059317003340243e-05,3.112922988195266e-05,1.0175222066874714,0.00014999672988080803
92,0,0.0031296105108495403,2.1203752193502102e-05,3.194912114658893e-05,1.506767333207174,0.07363898851626294
93,0,-0.007778706019409366,2.185583754720828e-05,3.0547689114731665e-05,1.3976901616672943,0.05028714035439874
94,0,-0.0030421290155410808,2.380419375766109e-05,3.25328931501414e-05,1.3666874619381335,0.04408608452446172
95,0,0.009987172708390226,1.94349797397879e-05,3.121098619712538e-05,1.6059181236618052,0.09639238495453539
96,0,0.002527106305654374,1.8012450942947825e-05,3.508751637727397e-05,1.9479590250326995,0.18013999137109815
97,0,-0.00010306834873313168,1.6892112141597007e-05,3.3307634229622025e-05,1.9717862367016625,0.18609421769419243
98,0,0.0002867835480518849,1.8386008817196163e-05,3.131462962515199e-05,1.7031771243285752,0.1196333973911563
99,0,-1.7515167227194834e-05,1.915302889017418e-05,2.9436220412066827e-05,1.536896361450595,0.0804269939110942
100,0,0.0020643000718521495,1.9247397273674356e-05,2.7672844677932405e-05,1.437744765406903,0.05860949506052515
101,0,-0.0032475200806804565,1.5038129070123984e-05,2.6221366138678104e-05,1.7436588033262517,0.1294923624840263
102,0,-0.0017308067613275046,1.114558460722123e-05,2.5360551333439136e-05,2.2753899617798443,0.2616365561247789
103,0,0.0027012940289591167,9.239558768281857e-06,2.4062231516863204e-05,2.604261969680366,0.3411352695951222
104,0,-0.003297308305008785,8.347411630248823e-06,2.299436252313928e-05,2.7546697756959486,0.37631749120875146
105,0,0.007547789047588434,7.397988280500902e-06,2.2347904691776647e-05,3.0208083392994394,0.43656167931458567
106,0,-0.002394958966851778,6.6793737432541955e-06,2.424783037357947e-05,3.630255066662269,0.564765650023386
107,0,-0.0029885160343405773,6.9360690594089865e-06,2.3196495146816502e-05,3.344328747037165,0.5062796662218183
108,0,-0.0009264898457149282,5.718345153190805e-06,2.2414096322866417e-05,3.91968230710234,0.6211333234205603
109,0,-0.0021901701469129726,6.3713589783576145e-06,2.114517488752152e-05,3.318785671839863,0.5009139832395095
110,0,-0.0032020975133523555,5.564971099617961e-06,2.0218784074809272e-05,3.633223553703146,0.5653579595214941
111,0,-0.0007594756012904348,5.938181351370179e-06,1.969946521233982e-05,3.3174239799521037,0.5006272805825234
112,0,-0.0005505200911383326,6.714477033297751e-06,1.857255029928192e-05,2.7660456960652064,0.3789456805779692
113,0,0.0005056769949122031,6.022652951484389e-06,1.7491851300720884e-05,2.9043432257556376,0.41051920328292724
114,0,-0.0026840268962091043,6.388716672785215e-06,1.644800490355183e-05,2.574539730900476,0.33408971547378297
115,0,0.0016020500292349984,5.1271243517893495e-06,1.595963209033733e-05,3.112784281264306,0.4567733915187151
116,0,-0.0013823191291843426,5.322610265060998e-06,1.5120266030305767e-05,2.8407614454808265,0.3960904256526887
117,0,0.0010688258080498103,5.294417427658831e-06,1.4362972855134116e-05,2.712852367873336,0.36661632500649244
118,0,-0.0038561285572594546,7.486796597323426e-06,1.3546651622711756e-05,1.809405591111526,0.1456660740467881
119,0,-0.002822397270863787,9.086120521262498e-06,1.3720210812985903e-05,1.510018580633961,0.07436546249269615
120,0,0.00012967609457057051,1.4033251547495303e-05,1.344451573643556e-05,0.9580470848778576,0.0009316816552271678
121,0,0.007704978725904455,1.602157263292564e-05,1.2638128275491891e-05,0.7888194601770556,0.030499397957123753
122,0,-0.0031293779131188306,1.7802679161440926e-05,1.5260752590467982e-05,0.8572166274569202,0.012501647549307604
123,0,0.0006347591914856673,1.6324267056570547e-05,1.5009558856291747e-05,0.9194629568529615,0.0036258731805041133
124,0,0.0004542427157024111,1.504886662929927e-05,1.4120409220635267e-05,0.9383038316748484,0.002071400299974213
125,0,0.002330627633083352,1.8888212104046677e-05,1.3277111607261939e-05,0.7029310944902722,0.07011813785494292
126,0,-0.003993996388681812,1.5756063535992514e-05,1.2753265342484177e-05,0.809419517340174,0.024015349484919346
127,0,-0.0032772730043877964,1.5241849417170255e-05,1.3042647059148285e-05,0.8557128929810497,0.01279589476726084
128,0,-0.0013373883276990763,1.208220564865386e-05,1.2984911701878493e-05,1.0747136805542794,0.0025346681341464894
129,0,0.0017807767164334954,1.3993739785229476e-05,1.2347338087274141e-05,0.8823472693344543,0.008171047483846117
130,0,0.0045421624283076955,1.2493997123302357e-05,1.1756730355169308e-05,0.9409903203228706,0.0018877617345758324
131,0,-0.0036845440847072994,1.141060477970787e-05,1.2183416236816922e-05,1.0677274756271804,0.002101110027049824
132,0,0.00728310405676443,8.875936600880198e-06,1.2357052465382562e-05,1.3921970177386298,0.04917222864726711
133,0,0.0015250758379107957,9.614997142642222e-06,1.4627200416045832e-05,1.5212901469491489,0.07689555766289846
134,0,0.003669086469576225,9.375484692656917e-06,1.3855170496225259e-05,1.4778084494209596,0.06723789763401022
135,0,-0.0063719974891572415,1.0432039648507994e-05,1.374659485200229e-05,1.3177283939836586,0.03479106797498499
136,0,-0.0006800936640739355,1.14281206809778e-05,1.5512016562857524e-05,1.3573549838931436,0.042264893209927656
137,0,-0.0027393630892744436,9.461758996732324e-06,1.4627601974821841e-05,1.5459706783774108,0.08249478236429919
138,0,0.0011660678850695465,9.58727392450636e-06,1.426777745105578e-05,1.4881996241481557,0.0695199476614643
139,0,0.0017116010675894654,8.588844738050409e-06,1.3467892197608265e-05,1.5680679542316835,0.08757172325434714
140,0,0.0018291427429279346,8.223482826305095e-06,1.279720300818848e-05,1.5561779939824365,0.0848328247710739
141,0,-0.0007649920924315049,8.192407565163554e-06,1.218892765638225e-05,1.487832186012453,0.06943896294763308
142,0,-0.0022417922644007776,6.210352164142633e-06,1.1513280924460609e-05,1.8538853546721643,0.1566913094833593
143,0,-0.002558024013893696,5.330490010888925e-06,1.1179760084625342e-05,2.0973231469879408,0.217460086767034
144,0,8.248801019542943e-05,7.861332958997916e-06,1.096485108048485e-05,1.3947826835059458,0.04969618823540989
145,0,0.0042171201088442925,8.328176941757918e-06,1.0307766327656056e-05,1.2376978058634145,0.021204708373786962
146,0,0.0038476766318234637,1.0169698367066882e-05,1.0658300903036161e-05,1.0480449388303932,0.0010840240116662958
147,0,0.0042555591133684265,7.916311670355438e-06,1.0817830484195548e-05,1.36652407518334,0.04405401225886729
148,0,-0.0004775718002638601,8.159997636428596e-06,1.1156386877087101e-05,1.3672046701682552,0.044187654390837494
149,0,0.0002823511718400238,6.618473911485229e-06,1.0514420967008935e-05,1.588647338892272,0.09234924755635876
150,0,0.0021366340956063723,6.9765877277303655e-06,9.883978449027677e-06,1.4167353489645214,0.05420330699386233
151,0,0.0004792969608692185,8.006618754602648e-06,9.516341873158379e-06,1.1885593862812387,0.014096652220346062
152,0,-0.00030155704560048187,9.799075890301215e-06,8.95009511890262e-06,0.9133611392642762,0.004233254342725479
153,0,-0.001261578727224376,1.1251847902711665e-05,8.428087596464178e-06,0.7490403060312459,0.046079158095370554
154,0,-0.0008130530460522643,1.2821134641798016e-05,8.050296838452353e-06,0.6278926993097541,0.1272428179194205
155,0,-0.001381317019516444,1.039106527276923e-05,7.6286628052787755e-06,0.7341559893065448,0.053074592135431864
156,0,0.0015508136054612715,1.0186840294887266e-05,7.320675795864558e-06,0.7186404796724628,0.06112230708750177
157,0,-0.0017366577396766025,1.099475268711751e-05,6.991174540915832e-06,0.6358646474247076,0.11989217875400504
158,0,0.007282562488959069,8.965630505852438e-06,6.796373924482909e-06,0.7580475149010973,0.04216931084882458
159,0,-0.0010395946629114803,8.196447306066882e-06,9.399702184307828e-06,1.1468020025396022,0.008967307436506866
