detector,day,bin_low,bin_high,n,mean_predicted_q,observed_invalid_frac,gap,scenario
binary_student_t,252,0.30000000000000004,0.4,2499,0.34980533045076034,0.28171268507402963,0.06809264537673071,sv_jump_big
binary_student_t,252,0.4,0.5,2469,0.44958179928115005,0.4098825435398947,0.03969925574125538,sv_jump_big
binary_student_t,252,0.5,0.6000000000000001,2494,0.5502016072126413,0.5858059342421812,-0.03560432702953986,sv_jump_big
binary_student_t,252,0.6000000000000001,0.7000000000000001,2540,0.650487117160594,0.738976377952756,-0.0884892607921619,sv_jump_big
binary_student_t,252,0.7000000000000001,0.8,2423,0.7497945911778533,0.8382170862567065,-0.08842249507885325,sv_jump_big
binary_student_t,252,0.8,0.9,1900,0.846547687408862,0.9163157894736842,-0.0697681020648222,sv_jump_big
binary_student_t,252,0.9,1.0,637,0.9295813199013921,0.9544740973312402,-0.02489277742984808,sv_jump_big
binary_student_t,504,0.0,0.1,2867,0.05306753422275163,0.016742239274502965,0.03632529494824867,sv_jump_big
binary_student_t,504,0.1,0.2,2412,0.14550216415731035,0.07255389718076286,0.0729482669765475,sv_jump_big
binary_student_t,504,0.2,0.30000000000000004,1830,0.24871455054734512,0.16775956284153004,0.08095498770581508,sv_jump_big
binary_student_t,504,0.30000000000000004,0.4,1541,0.3487061877352718,0.27319922128487995,0.07550696645039184,sv_jump_big
binary_student_t,504,0.4,0.5,1352,0.44933824079025486,0.4230769230769231,0.02626131771333179,sv_jump_big
binary_student_t,504,0.5,0.6000000000000001,1334,0.550762495310103,0.5659670164917541,-0.015204521181651054,sv_jump_big
