scenario,sharpe_valid,method,true_state,day,n_paths,median_q,q10,q90,mean_q
jump_ctrl,1.0,binary_student_t,invalid,63,10000,0.5368659742242878,0.3548114848557943,0.7129166169671851,0.5348951952158039
jump_ctrl,1.0,binary_student_t,invalid,126,10000,0.576293169150297,0.31969958479089555,0.7968322459374424,0.5659363576216911
jump_ctrl,1.0,binary_student_t,invalid,252,10000,0.647707604027738,0.2888262639003322,0.8892836473144288,0.6174015625362539
jump_ctrl,1.0,binary_student_t,invalid,504,10000,0.7713478547641566,0.2873792182763155,0.9636162235052677,0.6964779622222008
jump_ctrl,1.0,ewma_gaussian,valid,63,10000,0.46531791155493446,0.28890199005958744,0.6524591525594369,0.4687065085806648
jump_ctrl,1.0,ewma_gaussian,valid,126,10000,0.4257552838190858,0.20131739809148333,0.6933381147433678,0.4369087559299393
jump_ctrl,1.0,ewma_gaussian,valid,252,10000,0.35683761226582056,0.10339240231122797,0.7234320746537436,0.3869889714050919
jump_ctrl,1.0,ewma_gaussian,valid,504,10000,0.23406108208018628,0.03312743332920793,0.737092272094349,0.3128412643132012
jump_ctrl,1.0,ewma_gaussian,invalid,63,10000,0.5345670049495559,0.3499211397429089,0.7135015103801834,0.5332806023010372
jump_ctrl,1.0,ewma_gaussian,invalid,126,10000,0.5739187949133758,0.3062422359380167,0.79896437534948,0.5626064961463809
jump_ctrl,1.0,ewma_gaussian,invalid,252,10000,0.6452443558828452,0.27296954082084507,0.8933413038728537,0.6108073316658854
jump_ctrl,1.0,ewma_gaussian,invalid,504,10000,0.7611697540953357,0.2633157644600439,0.9674931358161394,0.6841181898360045
jump_ctrl,1.0,ewma_student_t,valid,63,10000,0.46107738429511624,0.27769216889025866,0.6589143106959966,0.4648973848269958
jump_ctrl,1.0,ewma_student_t,valid,126,10000,0.4181114076517546,0.1893374937325756,0.6979388568056104,0.4310181491397571
jump_ctrl,1.0,ewma_student_t,valid,252,10000,0.33782074658255956,0.09212928771552929,0.7302342162663874,0.37745723571316403
jump_ctrl,1.0,ewma_student_t,valid,504,10000,0.2094971592664811,0.02551228624348136,0.7314484471100645,0.29863666434551894
jump_ctrl,1.0,ewma_student_t,invalid,63,10000,0.5387199711608547,0.3411093507696652,0.7289572517759777,0.5365817456642135
jump_ctrl,1.0,ewma_student_t,invalid,126,10000,0.5808734356443991,0.30316825354299615,0.8154450828119751,0.5686199509429852
jump_ctrl,1.0,ewma_student_t,invalid,252,10000,0.6606718017623421,0.26794604601787386,0.9091743420888204,0.6212345096403716
jump_ctrl,1.0,ewma_student_t,invalid,504,10000,0.787167085548673,0.2605884246437584,0.974519985210919,0.699983292030656
jump_ctrl,1.0,ewma_trunc_gaussian,valid,63,10000,0.4648491149445252,0.28753230045560857,0.6516416537856454,0.46801702343657514
jump_ctrl,1.0,ewma_trunc_gaussian,valid,126,10000,0.4237745862702043,0.19785322425613763,0.693353123259438,0.43533370609524075
jump_ctrl,1.0,ewma_trunc_gaussian,valid,252,10000,0.35264510876102667,0.09958312081101532,0.7244165722836897,0.3841493426683184
jump_ctrl,1.0,ewma_trunc_gaussian,valid,504,10000,0.22751827225662838,0.03058035841215352,0.7381315846263781,0.3088686181124024
jump_ctrl,1.0,ewma_trunc_gaussian,invalid,63,10000,0.535095869364502,0.3492213618475964,0.7157380897219836,0.5339041617460283
jump_ctrl,1.0,ewma_trunc_gaussian,invalid,126,10000,0.5767717003514417,0.3072278800290617,0.8017693466947385,0.5643326276629943
jump_ctrl,1.0,ewma_trunc_gaussian,invalid,252,10000,0.6490178402103812,0.2717764300536617,0.8982031583228013,0.6134314359403928
jump_ctrl,1.0,ewma_trunc_gaussian,invalid,504,10000,0.7698536793379742,0.26077748632748515,0.9699619570333264,0.6880968796072244
jump_ctrl,1.0,ewma_trunc_student_t,valid,63,10000,0.4599806000310659,0.27370729276119915,0.6605305857503844,0.4642176011188333
jump_ctrl,1.0,ewma_trunc_student_t,valid,126,10000,0.4151642208204395,0.18419819811484628,0.7006832009064405,0.42953974493015173
jump_ctrl,1.0,ewma_trunc_student_t,valid,252,10000,0.33379720648731287,0.08819514954393765,0.7373102555814031,0.3749959576163249
jump_ctrl,1.0,ewma_trunc_student_t,valid,504,10000,0.20334766003075916,0.023244989371097518,0.7371420815558831,0.2957010704344656
jump_ctrl,1.0,ewma_trunc_student_t,invalid,63,10000,0.5392645358822393,0.3399241867741408,0.7309213662197622,0.5371067428935319
jump_ctrl,1.0,ewma_trunc_student_t,invalid,126,10000,0.5837460805487056,0.29901964097355366,0.8190071349615101,0.5700004682022002
jump_ctrl,1.0,ewma_trunc_student_t,invalid,252,10000,0.6657998210159259,0.2614131803538885,0.9133864676642163,0.6233742828002868
jump_ctrl,1.0,ewma_trunc_student_t,invalid,504,10000,0.7943859470801204,0.2535986512764863,0.9763808415923646,0.7028446223270342
jump_ctrl,0.6,binary_gaussian,valid,63,10000,0.4896155404547655,0.39621156119972933,0.5838460082795511,0.48980049766713274
jump_ctrl,0.6,binary_gaussian,valid,126,10000,0.4773625634529925,0.347147736703562,0.6127042371495545,0.4779043837403199
jump_ctrl,0.6,binary_gaussian,valid,252,10000,0.45227696653845817,0.27616373637003594,0.6424971358640872,0.4568670745046589
jump_ctrl,0.6,binary_gaussian,valid,504,10000,0.41046229105575593,0.18904960186854022,0.6713872050576645,0.42060612939609565
jump_ctrl,0.6,binary_gaussian,invalid,63,10000,0.5109205525205489,0.4150673164866235,0.6075209532491562,0.5113056389362566
jump_ctrl,0.6,binary_gaussian,invalid,126,10000,0.5239029494899816,0.3879685489692379,0.6531017727855711,0.5220740049207472
jump_ctrl,0.6,binary_gaussian,invalid,252,10000,0.5472950899911484,0.35619393867259197,0.7215533282491694,0.5413638592356409
jump_ctrl,0.6,binary_gaussian,invalid,504,10000,0.5895558516922554,0.32394858694576933,0.8086238820383167,0.5774777890456049
jump_ctrl,0.6,binary_student_t,valid,63,10000,0.4869526169137717,0.3781802743581394,0.5979820816903908,0.4876545181150359
jump_ctrl,0.6,binary_student_t,valid,126,10000,0.47157859527490775,0.3250732905108427,0.6263815356399444,0.47406115278262967
jump_ctrl,0.6,binary_student_t,valid,252,10000,0.4425952116356131,0.24831621500115783,0.6626114435660503,0.4496944393393329
jump_ctrl,0.6,binary_student_t,valid,504,10000,0.3919110355495143,0.15528397451462986,0.6923131080422259,0.4082543904049071
jump_ctrl,0.6,binary_student_t,invalid,63,10000,0.5129035244495366,0.4024201804342432,0.6249529113098928,0.5132448852510292
jump_ctrl,0.6,binary_student_t,invalid,126,10000,0.5280924082515985,0.3715201783139171,0.6789533412762616,0.5260474584421889
jump_ctrl,0.6,binary_student_t,invalid,252,10000,0.5552615343373524,0.3348405824395852,0.7512859851156197,0.5491648886836082
jump_ctrl,0.6,binary_student_t,invalid,504,10000,0.6083517875802975,0.3032499159155691,0.8425086553042858,0.5904898285421699
jump_ctrl,0.6,ewma_gaussian,valid,63,10000,0.48807823573692455,0.37561611397132355,0.601133947808304,0.4885079926574548
jump_ctrl,0.6,ewma_gaussian,valid,126,10000,0.4721303636019476,0.3182897581173025,0.6357674232630445,0.4748295878434843
jump_ctrl,0.6,ewma_gaussian,valid,252,10000,0.44674153413392265,0.23874309410614308,0.6718527155363571,0.45157344104825736
jump_ctrl,0.6,ewma_gaussian,valid,504,10000,0.3936660165941219,0.14789279196139485,0.7111281757756959,0.41257576969430804
jump_ctrl,0.6,ewma_gaussian,invalid,63,10000,0.5122513886296449,0.4001613987278753,0.6262061437567285,0.5127581630177368
jump_ctrl,0.6,ewma_gaussian,invalid,126,10000,0.5275506639524981,0.3640201681877022,0.6812954826550673,0.5249173900894296
jump_ctrl,0.6,ewma_gaussian,invalid,252,10000,0.5545801484520123,0.3271438063319432,0.757992033679026,0.5466383929777762
jump_ctrl,0.6,ewma_gaussian,invalid,504,10000,0.602104570229183,0.289637144666527,0.852523025693661,0.5850796780763405
jump_ctrl,0.6,ewma_student_t,valid,63,10000,0.4864603430554338,0.36887946478405376,0.6066398247948503,0.48695857693601774
jump_ctrl,0.6,ewma_student_t,valid,126,10000,0.47000186578328157,0.3108752258832262,0.6408951525485838,0.4725283457810557
jump_ctrl,0.6,ewma_student_t,valid,252,10000,0.43849514627761393,0.2279358884375293,0.6804919311353892,0.44724869092104136
jump_ctrl,0.6,ewma_student_t,valid,504,10000,0.3819146759375604,0.1327230497649674,0.7141663975444563,0.4047444750959965
jump_ctrl,0.6,ewma_student_t,invalid,63,10000,0.5135259521550773,0.39358180198964,0.6352982662466423,0.513982720657204
jump_ctrl,0.6,ewma_student_t,invalid,126,10000,0.529546729145249,0.3592136952255917,0.6929961550695569,0.5274014468005813
jump_ctrl,0.6,ewma_student_t,invalid,252,10000,0.5605388596304046,0.3185106513346231,0.7738410991946233,0.5519174960310781
jump_ctrl,0.6,ewma_student_t,invalid,504,10000,0.6164961538011849,0.280935353377689,0.8674542165043174,0.594758858243931
jump_ctrl,0.6,ewma_trunc_gaussian,valid,63,10000,0.4877954123849742,0.3749138150649988,0.6010269779972124,0.4882343204015027
jump_ctrl,0.6,ewma_trunc_gaussian,valid,126,10000,0.4718677216706032,0.3160869882985865,0.6365605190548002,0.4741262258661047
jump_ctrl,0.6,ewma_trunc_gaussian,valid,252,10000,0.44431147490093326,0.23469387750920043,0.6741009380120766,0.4501166425051595
jump_ctrl,0.6,ewma_trunc_gaussian,valid,504,10000,0.390308450650497,0.14288607594492564,0.7130808093057045,0.41018364197335505
jump_ctrl,0.6,ewma_trunc_gaussian,invalid,63,10000,0.512557033791032,0.3993380640590282,0.6270551146163157,0.5130148762568115
jump_ctrl,0.6,ewma_trunc_gaussian,invalid,126,10000,0.5285959983708497,0.3636678538521914,0.683210148544699,0.5257402996811706
jump_ctrl,0.6,ewma_trunc_gaussian,invalid,252,10000,0.5562232499318676,0.3236764049457275,0.762006157324635,0.547902087180384
jump_ctrl,0.6,ewma_trunc_gaussian,invalid,504,10000,0.6078018040537327,0.28688146121797936,0.8573593218096411,0.5874127969915309
jump_ctrl,0.6,ewma_trunc_student_t,valid,63,10000,0.4858648165412316,0.3664454221641316,0.6079853025903688,0.48668161509459734
jump_ctrl,0.6,ewma_trunc_student_t,valid,126,10000,0.4687833061438105,0.3070402618813488,0.6438843378314539,0.47185872955528596
jump_ctrl,0.6,ewma_trunc_student_t,valid,252,10000,0.4361843523785919,0.22397873476776203,0.6851380857178897,0.445932184849518
jump_ctrl,0.6,ewma_trunc_student_t,valid,504,10000,0.37814879938571466,0.12743157661714677,0.7188289413154045,0.4027930524710805
jump_ctrl,0.6,ewma_trunc_student_t,invalid,63,10000,0.5137128553459467,0.39244136225497234,0.6368268889225034,0.5141757068729385
jump_ctrl,0.6,ewma_trunc_student_t,invalid,126,10000,0.5306036857302545,0.35656271248319066,0.696620952181168,0.5280362654244536
jump_ctrl,0.6,ewma_trunc_student_t,invalid,252,10000,0.5629371199464271,0.3136552975749704,0.7780903537698112,0.5529932218861244
jump_ctrl,0.6,ewma_trunc_student_t,invalid,504,10000,0.620603200241542,0.27617246712928156,0.871149757182651,0.5965974980464154
sv_jump,1.0,binary_gaussian,valid,63,10000,0.4712576781325566,0.32834595660573246,0.6115673454538938,0.47087196664075437
sv_jump,1.0,binary_gaussian,valid,126,10000,0.4400168695973278,0.25406470734525943,0.642834155135414,0.44581494387606274
sv_jump,1.0,binary_gaussian,valid,252,10000,0.38005083909537307,0.15612568761356913,0.6719440916590684,0.39838547741098385
sv_jump,1.0,binary_gaussian,valid,504,10000,0.26930279810049274,0.06166249333756059,0.6741441509895951,0.32254028875551866
sv_jump,1.0,binary_gaussian,invalid,63,10000,0.5306962297084408,0.38449315931895867,0.6694211289302983,0.5291937385252089
sv_jump,1.0,binary_gaussian,invalid,126,10000,0.5611516955318355,0.35184472421025703,0.7437421891051281,0.5542581562775329
sv_jump,1.0,binary_gaussian,invalid,252,10000,0.6216662328035597,0.3309085882012213,0.8451599198068962,0.6022384126432567
sv_jump,1.0,binary_gaussian,invalid,504,10000,0.7308463881014857,0.3227851762318624,0.9423179877339433,0.6771327064827334
sv_jump,1.0,binary_student_t,valid,63,10000,0.45829049369101016,0.3055285489356714,0.6197126423012942,0.46198380465342687
sv_jump,1.0,binary_student_t,valid,126,10000,0.418683402043472,0.22918343959596826,0.6487488677778074,0.429306854086909
sv_jump,1.0,binary_student_t,valid,252,10000,0.3387780897779238,0.12353737807653373,0.6587303105665542,0.36694063746547156
sv_jump,1.0,binary_student_t,valid,504,10000,0.20494447147167416,0.04033897706035172,0.6303016346649876,0.2724838864974763
sv_jump,1.0,binary_student_t,invalid,63,10000,0.5440451853502407,0.3793460034582829,0.693590928857316,0.5395235247475252
sv_jump,1.0,binary_student_t,invalid,126,10000,0.5866590947103048,0.3536464000928558,0.7736365476093906,0.5737649534148237
sv_jump,1.0,binary_student_t,invalid,252,10000,0.6619893327399017,0.34348641482442355,0.8803509190408004,0.6343847727174996
sv_jump,1.0,binary_student_t,invalid,504,10000,0.7990444445029765,0.36543963391378664,0.9616968810354674,0.7284503130615508
sv_jump,1.0,ewma_gaussian,valid,63,10000,0.45342512722575146,0.249012447605936,0.6581581945893515,0.4538050651865098
sv_jump,1.0,ewma_gaussian,valid,126,10000,0.397104910274789,0.12361761709862462,0.7190961790219426,0.4114799923533412
sv_jump,1.0,ewma_gaussian,valid,252,10000,0.2880062786819376,0.030836120192232364,0.7640330562766487,0.3469969117827114
sv_jump,1.0,ewma_gaussian,valid,504,10000,0.12369238287265699,0.0030054967290719836,0.7742478488922399,0.25862200421301507
sv_jump,1.0,ewma_gaussian,invalid,63,10000,0.5497249368973556,0.3338272008322764,0.753436993834524,0.5459977883651802
sv_jump,1.0,ewma_gaussian,invalid,126,10000,0.6003919681651418,0.2790014880472913,0.8823429522593762,0.5887390048402449
sv_jump,1.0,ewma_gaussian,invalid,252,10000,0.719256711555299,0.22675448991039626,0.9706272479031509,0.6564195831153651
sv_jump,1.0,ewma_gaussian,invalid,504,10000,0.8773014325149113,0.21548617478265647,0.9971158609322508,0.7409739703858631
sv_jump,1.0,ewma_student_t,valid,63,10000,0.44346696477688485,0.23511164744628926,0.6524628695937748,0.44362839998696807
sv_jump,1.0,ewma_student_t,valid,126,10000,0.3831728525161117,0.11719623881775583,0.68306107151164,0.3942701849906174
sv_jump,1.0,ewma_student_t,valid,252,10000,0.25570799778847214,0.030316745399276188,0.6989440276498287,0.31265402220751537
sv_jump,1.0,ewma_student_t,valid,504,10000,0.08725052247421514,0.0028444222600894327,0.6367654832150536,0.20631771550691383
sv_jump,1.0,ewma_student_t,invalid,63,10000,0.5574559435495781,0.3469817512734664,0.7688870810932921,0.5572968355076988
sv_jump,1.0,ewma_student_t,invalid,126,10000,0.6204056000422411,0.3113675307062675,0.8872483158033958,0.6079328064043406
sv_jump,1.0,ewma_student_t,invalid,252,10000,0.7507698603030619,0.3018533087152525,0.9712630061135271,0.6889343889157407
sv_jump,1.0,ewma_student_t,invalid,504,10000,0.9146547184575697,0.3631091412531725,0.9975109652302528,0.7931722757920855
sv_jump,1.0,ewma_trunc_gaussian,valid,63,10000,0.45211789266577646,0.24601338334866266,0.6576994238261432,0.4524973047601703
sv_jump,1.0,ewma_trunc_gaussian,valid,126,10000,0.3942974940839147,0.11575395765296285,0.7169564437932556,0.40783031962777977
sv_jump,1.0,ewma_trunc_gaussian,valid,252,10000,0.27762686693473027,0.025834534034979095,0.7629579223125024,0.34017869417070223
sv_jump,1.0,ewma_trunc_gaussian,valid,504,10000,0.1083305044042169,0.001976553846642674,0.7657364741321221,0.2487289229224858
sv_jump,1.0,ewma_trunc_gaussian,invalid,63,10000,0.5502574698753409,0.3345902787474358,0.756113304451248,0.547215037553639
sv_jump,1.0,ewma_trunc_gaussian,invalid,126,10000,0.603386899099009,0.278939667236531,0.8894022577991246,0.5921652487037747
sv_jump,1.0,ewma_trunc_gaussian,invalid,252,10000,0.7288037355940251,0.22902819117058873,0.9753987685074961,0.6626082055086161
sv_jump,1.0,ewma_trunc_gaussian,invalid,504,10000,0.8931285294204298,0.22368203720856392,0.9981316065482598,0.749931984182613
sv_jump,1.0,ewma_trunc_student_t,valid,63,10000,0.44182590784040765,0.22831357321750353,0.6559633418663139,0.4422023688065772
sv_jump,1.0,ewma_trunc_student_t,valid,126,10000,0.37552473009737164,0.1091173935590133,0.6905939823586705,0.39048547406542944
sv_jump,1.0,ewma_trunc_student_t,valid,252,10000,0.24240692907056932,0.02509979606041116,0.7035396808824153,0.30628505236598996
sv_jump,1.0,ewma_trunc_student_t,valid,504,10000,0.07630728400247758,0.0019692622544930467,0.6330282134330726,0.1986634277142385
sv_jump,1.0,ewma_trunc_student_t,invalid,63,10000,0.5602139865953891,0.3444329854086008,0.772964784657415,0.5590055108983927
sv_jump,1.0,ewma_trunc_student_t,invalid,126,10000,0.6256367497245651,0.3048145890571671,0.8971417057843665,0.6117514719934721
sv_jump,1.0,ewma_trunc_student_t,invalid,252,10000,0.7618825534652782,0.2966185315372592,0.9765223813608134,0.6947379028467693
sv_jump,1.0,ewma_trunc_student_t,invalid,504,10000,0.926669570785405,0.3626253385804046,0.9983208580487611,0.8004505498273443
sv_jump,0.6,binary_gaussian,valid,63,10000,0.49023681453471724,0.4014552169931507,0.5750152226003226,0.4892755139621533
sv_jump,0.6,binary_gaussian,valid,126,10000,0.47884859163490634,0.3575003517953857,0.6017140047060195,0.4798661487086732
sv_jump,0.6,binary_gaussian,valid,252,10000,0.4567087993850454,0.2906137043367418,0.6341807516283926,0.459640039119334
sv_jump,0.6,binary_gaussian,valid,504,10000,0.4112264331827489,0.198855889762536,0.6628885560140392,0.4225985598033947
sv_jump,0.6,binary_gaussian,invalid,63,10000,0.5109391835170607,0.4225504973702996,0.5970866810509275,0.5107960203683369
sv_jump,0.6,binary_gaussian,invalid,126,10000,0.5218616726179497,0.3949470661115879,0.6409077625378691,0.5202898659913074
sv_jump,0.6,binary_gaussian,invalid,252,10000,0.5443769085860521,0.3676185033837004,0.7105958783567172,0.5411751730106005
sv_jump,0.6,binary_gaussian,invalid,504,10000,0.5888837139078951,0.3352351998138366,0.8078404731788746,0.5779279616036149
sv_jump,0.6,binary_student_t,valid,63,10000,0.48540134157627357,0.38880539398331243,0.5821852167338927,0.4862550229234523
sv_jump,0.6,binary_student_t,valid,126,10000,0.4717793567274472,0.34401333311583643,0.6093110099305681,0.4739579186560518
sv_jump,0.6,binary_student_t,valid,252,10000,0.4407854819752871,0.26697918765736284,0.6352946835073711,0.4464071268144634
sv_jump,0.6,binary_student_t,valid,504,10000,0.3814479418869936,0.17138215109741387,0.6534201862110971,0.3977674420128134
sv_jump,0.6,binary_student_t,invalid,63,10000,0.5156480458964161,0.4173756868586071,0.6106987386824294,0.5146773263218012
sv_jump,0.6,binary_student_t,invalid,126,10000,0.5317035543963154,0.3911465519567722,0.6580377391218427,0.527886975803739
sv_jump,0.6,binary_student_t,invalid,252,10000,0.5596506084130789,0.3659509503763209,0.7374034509121,0.5546926937596
sv_jump,0.6,binary_student_t,invalid,504,10000,0.6219629987907531,0.3417469086137276,0.8344932549479824,0.6041668597675147
sv_jump,0.6,ewma_gaussian,valid,63,10000,0.4831639086480791,0.35346131123325597,0.6087439695728497,0.48211744020099434
sv_jump,0.6,ewma_gaussian,valid,126,10000,0.4625370318902572,0.2632904867570579,0.6633044677680315,0.4633205514081228
sv_jump,0.6,ewma_gaussian,valid,252,10000,0.4182527874772347,0.14696299416941364,0.7192040741949226,0.42911855127540494
sv_jump,0.6,ewma_gaussian,valid,504,10000,0.33258216630748294,0.05349053079337556,0.773936806182939,0.37483110321184465
sv_jump,0.6,ewma_gaussian,invalid,63,10000,0.5185552153163685,0.3868136622012435,0.649050663776517,0.517685322596659
sv_jump,0.6,ewma_gaussian,invalid,126,10000,0.5362647653601413,0.3356210113204001,0.7425899861282254,0.5370971171207093
sv_jump,0.6,ewma_gaussian,invalid,252,10000,0.5853588447324233,0.2758441771718251,0.8571320538388089,0.5735963787711671
sv_jump,0.6,ewma_gaussian,invalid,504,10000,0.6688744449746469,0.22366259186535564,0.9477943189450139,0.6259932397014764
sv_jump,0.6,ewma_student_t,valid,63,10000,0.48037719318816596,0.3466441309042324,0.607834578826845,0.4783187202486378
sv_jump,0.6,ewma_student_t,valid,126,10000,0.4598870248733678,0.263780901961219,0.6457454871392561,0.4567035707217904
sv_jump,0.6,ewma_student_t,valid,252,10000,0.4047294527717918,0.1539983036269108,0.6846121083998635,0.4132912475982401
sv_jump,0.6,ewma_student_t,valid,504,10000,0.3004475941655957,0.059410450546145695,0.7064617247960079,0.344581713487883
sv_jump,0.6,ewma_student_t,invalid,63,10000,0.5211048262312676,0.391594426020365,0.6560876669123895,0.5223967951719124
sv_jump,0.6,ewma_student_t,invalid,126,10000,0.5436385189710939,0.3512157314862101,0.7417927599737888,0.5453159537830039
sv_jump,0.6,ewma_student_t,invalid,252,10000,0.5969256364853199,0.31364210946434173,0.8490671661208321,0.5882077179382676
sv_jump,0.6,ewma_student_t,invalid,504,10000,0.7014689132017112,0.28842511776901125,0.9457713487092084,0.6563001684645959
sv_jump,0.6,ewma_trunc_gaussian,valid,63,10000,0.482868097669899,0.35190881454915507,0.6086696498413655,0.4815264667847848
sv_jump,0.6,ewma_trunc_gaussian,valid,126,10000,0.462019697307794,0.2566850379934793,0.6643514531492442,0.46156219586592745
sv_jump,0.6,ewma_trunc_gaussian,valid,252,10000,0.41536970126738726,0.13666785729086156,0.7207001583759926,0.42527571543853876
sv_jump,0.6,ewma_trunc_gaussian,valid,504,10000,0.32163589416994365,0.045616338268446875,0.7762563630543456,0.36814891537807837
sv_jump,0.6,ewma_trunc_gaussian,invalid,63,10000,0.5185552153163685,0.38710500626856825,0.6507485261820678,0.518217450189719
sv_jump,0.6,ewma_trunc_gaussian,invalid,126,10000,0.5369516105202986,0.333489917195482,0.7488636623331603,0.5388561673008502
sv_jump,0.6,ewma_trunc_gaussian,invalid,252,10000,0.5897636556525627,0.271945615954218,0.8680206997953376,0.577236662285922
sv_jump,0.6,ewma_trunc_gaussian,invalid,504,10000,0.6818555950374486,0.21755679552923526,0.9563088740933816,0.6321845501272284
sv_jump,0.6,ewma_trunc_student_t,valid,63,10000,0.47970383684852874,0.34288304033252215,0.6116862957899148,0.4777970278790768
sv_jump,0.6,ewma_trunc_student_t,valid,126,10000,0.4568592455738364,0.2558985555883865,0.6503649632768539,0.45484531198684347
sv_jump,0.6,ewma_trunc_student_t,valid,252,10000,0.3977014595331758,0.14160030413854915,0.6924794650274765,0.4091327637484158
sv_jump,0.6,ewma_trunc_student_t,valid,504,10000,0.28871567964714506,0.05013398703649408,0.7118276561471122,0.3380438681042243
sv_jump,0.6,ewma_trunc_student_t,invalid,63,10000,0.5223231091717856,0.3889188932709957,0.6592672911924453,0.5230862475077267
sv_jump,0.6,ewma_trunc_student_t,invalid,126,10000,0.5459230153978505,0.3454383939660815,0.7513423123105106,0.5473254308997576
sv_jump,0.6,ewma_trunc_student_t,invalid,252,10000,0.601852977064438,0.305781239439091,0.8620860085186487,0.5919830271622487
sv_jump,0.6,ewma_trunc_student_t,invalid,504,10000,0.7142539090556543,0.2840692714615039,0.9537499984446567,0.662583454956867
sv_jump_big,1.0,binary_gaussian,valid,63,10000,0.4686735865787915,0.327562825509877,0.6142372892899678,0.4700986503475734
sv_jump_big,1.0,binary_gaussian,valid,126,10000,0.4381427623731474,0.24938104858457344,0.6476726063343219,0.4443868331768339
sv_jump_big,1.0,binary_gaussian,valid,252,10000,0.3731850675138183,0.1484449550818361,0.6777190708506065,0.3954392173902316
sv_jump_big,1.0,binary_gaussian,valid,504,10000,0.26492836494187566,0.05843653099772588,0.6854389570048572,0.3233186066276376
sv_jump_big,1.0,binary_gaussian,invalid,63,10000,0.5324560912716687,0.38670204173434064,0.6742040817595091,0.5303316329952078
sv_jump_big,1.0,binary_gaussian,invalid,126,10000,0.5648968677792436,0.3556085583453048,0.7527751879792709,0.5588661146154127
sv_jump_big,1.0,binary_gaussian,invalid,252,10000,0.622789086859199,0.32607133217414086,0.851774114280106,0.6040298091590731
sv_jump_big,1.0,binary_gaussian,invalid,504,10000,0.735635488937884,0.3158765153751227,0.9398259535207316,0.6790047197646268
sv_jump_big,1.0,binary_student_t,valid,63,10000,0.4523796919303587,0.3119713592961651,0.606330651717702,0.4569803321500848
sv_jump_big,1.0,binary_student_t,valid,126,10000,0.4099620098248342,0.2282693046964164,0.6314448940454154,0.4205209889933174
sv_jump_big,1.0,binary_student_t,valid,252,10000,0.3222695961956419,0.12326851951210997,0.6322023309534381,0.35297073299475595
sv_jump_big,1.0,binary_student_t,valid,504,10000,0.18953114632745965,0.040041676646219625,0.5770138725099865,0.25576563211100883
sv_jump_big,1.0,binary_student_t,invalid,63,10000,0.5480135515615008,0.39212044981790395,0.6872220239800482,0.5430050202302403
sv_jump_big,1.0,binary_student_t,invalid,126,10000,0.5887021419684368,0.3724076743141827,0.7756139821666389,0.581911242182249
sv_jump_big,1.0,binary_student_t,invalid,252,10000,0.6758890777521238,0.36571022938417697,0.8762105545368135,0.645315519385375
sv_jump_big,1.0,binary_student_t,invalid,504,10000,0.8110048355565967,0.4114824164538485,0.9603770075539396,0.7433468591452064
sv_jump_big,1.0,ewma_gaussian,valid,63,10000,0.44055655247697756,0.218735221931649,0.6873619497359901,0.4485564864506934
sv_jump_big,1.0,ewma_gaussian,valid,126,10000,0.380420259141433,0.08283286238743004,0.7692821371676073,0.40429491257170086
sv_jump_big,1.0,ewma_gaussian,valid,252,10000,0.2522014091187098,0.013914758164757781,0.8361816293887645,0.3409815530790577
sv_jump_big,1.0,ewma_gaussian,valid,504,10000,0.091441714840126,0.0006773920596844767,0.8756080989082861,0.26623123487244416
sv_jump_big,1.0,ewma_gaussian,invalid,63,10000,0.5572084564104924,0.31619168033534645,0.782771304143234,0.552249403960002
sv_jump_big,1.0,ewma_gaussian,invalid,126,10000,0.6225489300017892,0.2319754996239587,0.9230436005566894,0.5980538131108553
sv_jump_big,1.0,ewma_gaussian,invalid,252,10000,0.7551827097431377,0.15818307936362963,0.9859068576033373,0.6602583230608907
sv_jump_big,1.0,ewma_gaussian,invalid,504,10000,0.9154405384414204,0.1304355113487783,0.999311180773098,0.7388123056305848
sv_jump_big,1.0,ewma_student_t,valid,63,10000,0.43422625148100574,0.21768035850153786,0.6417592558577573,0.4330727352743746
sv_jump_big,1.0,ewma_student_t,valid,126,10000,0.36265063287644594,0.09087062974682111,0.6786853489889523,0.3770851430013512
sv_jump_big,1.0,ewma_student_t,valid,252,10000,0.21679681659077782,0.018072394745710978,0.6879275049718917,0.2886345893529933
sv_jump_big,1.0,ewma_student_t,valid,504,10000,0.05838588131524851,0.0012718141991334407,0.5873063855602505,0.18105274358286028
sv_jump_big,1.0,ewma_student_t,invalid,63,10000,0.5657075211857171,0.353400023882023,0.7842701596000252,0.56618140094252
sv_jump_big,1.0,ewma_student_t,invalid,126,10000,0.6389979673165814,0.32227887028924157,0.9083727503334975,0.6252525783283475
sv_jump_big,1.0,ewma_student_t,invalid,252,10000,0.7878575223670039,0.3169781154803166,0.9801629961349136,0.7124231051898149
sv_jump_big,1.0,ewma_student_t,invalid,504,10000,0.9423653248116166,0.3944347002592338,0.9988694566687096,0.8184545832271612
sv_jump_big,1.0,ewma_trunc_gaussian,valid,63,10000,0.4399388058486904,0.2127872271004526,0.6857108782933156,0.4462908220377797
sv_jump_big,1.0,ewma_trunc_gaussian,valid,126,10000,0.371887169429749,0.07301315932535346,0.7640162538072175,0.39762863798992265
sv_jump_big,1.0,ewma_trunc_gaussian,valid,252,10000,0.2311764950962208,0.009301370333920393,0.8294413001635623,0.32857470578206077
