scenario,method,true_state,day,n_paths,mean_q,median_q,q10,q90
sv_jump_big,binary_student_t,invalid,252,10000,0.6462533204416974,0.6754244747144262,0.3670076963938631,0.8764086751465354
sv_jump_big,binary_student_t,invalid,504,10000,0.7444334557715656,0.8094781167612383,0.4137242858948386,0.9600685125753703
sv_jump_big,ewma_gaussian,valid,63,10000,0.4486837560054327,0.4426356345908468,0.21819290807216382,0.6863665734376475
sv_jump_big,ewma_gaussian,valid,126,10000,0.4042164426940317,0.3820076471447923,0.08051803763211607,0.7647863746257247
sv_jump_big,ewma_gaussian,valid,252,10000,0.33974932220154247,0.24956198411083091,0.01371646526561422,0.8291589430135061
sv_jump_big,ewma_gaussian,valid,504,10000,0.26301183740088696,0.09297620131890877,0.0006695494290104455,0.8576279407067594
sv_jump_big,ewma_gaussian,invalid,63,10000,0.551725799447754,0.5555295247512465,0.31849242601255806,0.783495798510589
sv_jump_big,ewma_gaussian,invalid,126,10000,0.5996392790817865,0.6258390484632356,0.23543501296159822,0.9167106555364284
sv_jump_big,ewma_gaussian,invalid,252,10000,0.6592811144973991,0.7455332334980924,0.1679970708110029,0.9865647860471309
sv_jump_big,ewma_gaussian,invalid,504,10000,0.7338234611711456,0.9102283218584291,0.13237970216159547,0.9992471708134004
sv_jump_big,ewma_student_t,valid,63,10000,0.43395275701656044,0.43390291986230034,0.21753756732232984,0.649728944062643
sv_jump_big,ewma_student_t,valid,126,10000,0.3740851114050743,0.3573767892090151,0.09346571184198367,0.6835359537326668
sv_jump_big,ewma_student_t,valid,252,10000,0.2859309179333044,0.2102197248153865,0.018064690935187762,0.6813032076075503
sv_jump_big,ewma_student_t,valid,504,10000,0.1782486997204143,0.05882007134549175,0.0011481787993811064,0.582071858837076
sv_jump_big,ewma_student_t,invalid,63,10000,0.5642604519526633,0.5644734451649156,0.35303650762394784,0.7811800163127237
sv_jump_big,ewma_student_t,invalid,126,10000,0.6237401766283698,0.642367611407699,0.3200837390028997,0.9053889413444561
sv_jump_big,ewma_student_t,invalid,252,10000,0.713594811778658,0.7875814124770597,0.3210896631996131,0.9806067079262843
sv_jump_big,ewma_student_t,invalid,504,10000,0.821459377692922,0.9405577490063315,0.4183283084091786,0.9988051645868511
sv_jump_big,ewma_trunc_gaussian,valid,63,10000,0.4467330190611565,0.4423197338778241,0.21319818248252503,0.6816247245765229
