eval_year,rule,branch,A,rho,loss,rv21_component,acf_abs_component
2021,expanding,sv_only,1.0,0.96,6.172463230826478,4.156769988542494,8.188156473110464
2021,expanding,sv_only,1.0,0.98,5.509366652136695,3.7123233555168595,7.30640994875653
2021,expanding,sv_only,1.0,0.99,5.72123031172137,3.5476936562834034,7.894766967159336
2021,expanding,sv_only,1.2,0.9,6.761696813259278,3.6243434125170424,9.899050214001514
2021,expanding,sv_only,1.2,0.94,4.794055485002485,2.722676216422949,6.8654347535820195
2021,expanding,sv_only,1.2,0.96,3.8269771012449367,2.1824672617760275,5.471486940713846
2021,expanding,sv_only,1.2,0.98,3.1929912393231836,1.7937950642599423,4.592187414386425
2021,expanding,sv_only,1.2,0.99,3.379641581518675,1.6079827009923828,5.151300462044967
2021,expanding,sv_only,1.4,0.9,5.156393161362596,1.9101628305834095,8.402623492141782
2021,expanding,sv_only,1.4,0.94,3.1920902633195816,1.2625820284870266,5.121598498152137
2021,expanding,sv_only,1.4,0.96,2.3069571975528063,0.9651355770365998,3.648778818069013
2021,expanding,sv_only,1.4,0.98,1.77713186715602,0.7607142103180516,2.7935495239939883
2021,expanding,sv_only,1.4,0.99,2.0009735098708594,0.6313132620783121,3.3706337576634064
2021,expanding,sv_only,1.6,0.9,4.159636390154447,0.8594948972042138,7.459777883104681
2021,expanding,sv_only,1.6,0.94,2.4366443068769112,0.6992025752168866,4.174086038536936
2021,expanding,sv_only,1.6,0.96,1.6292148484492497,0.7348069725954359,2.5236227243030633
2021,expanding,sv_only,1.6,0.98,1.337019043957972,0.977168394767442,1.6968696931485023
2021,expanding,sv_only,1.6,0.99,1.6601755900300397,1.0204386531222671,2.2999125269378125
2021,expanding,sv_only,1.8,0.9,3.8367043027977474,0.6875332810148996,6.985875324580595
2021,expanding,sv_only,1.8,0.94,2.4377534490227504,1.3138549754502196,3.5616519225952814
2021,expanding,sv_only,1.8,0.96,1.9027964107265407,1.9045729914975877,1.9010198299554937
2021,expanding,sv_only,1.8,0.98,2.043041565345214,3.0279816531687835,1.058101477521644
2021,expanding,sv_only,1.8,0.99,2.507886642736255,3.3192662231495937,1.696507062322916
2021,expanding,sv_only,2.0,0.9,4.23467144248653,1.6653447817142328,6.803998103258827
2021,expanding,sv_only,2.0,0.94,3.401573065870129,3.5406882971050315,3.2624578346352258
2021,expanding,sv_only,2.0,0.96,3.2773202738845275,4.99218413332515,1.5624564144439048
2021,expanding,sv_only,2.0,0.98,3.963057334490872,7.242098234958829,0.6840164340229149
2021,expanding,sv_only,2.0,0.99,4.624929793592812,7.89545407831049,1.3544055088751334
2021,expanding,sv_jump,0.6,0.9,14.535842728159793,8.580642362359596,20.49104309395999
2021,expanding,sv_jump,0.6,0.94,13.711354296211752,8.06048411261686,19.362224479806645
2021,expanding,sv_jump,0.6,0.96,13.196647123873866,7.7046267113775855,18.688667536370147
2021,expanding,sv_jump,0.6,0.98,12.71699356134983,7.419766073952729,18.01422104874693
2021,expanding,sv_jump,0.6,0.99,12.735866279547972,7.076221353687611,18.395511205408333
2021,expanding,sv_jump,0.8,0.9,12.13432423317897,6.69862198375163,17.570026482606313
2021,expanding,sv_jump,0.8,0.94,10.915146177716498,5.9541139918474295,15.876178363585566
2021,expanding,sv_jump,0.8,0.96,10.188348120671318,5.581280501118038,14.795415740224598
2021,expanding,sv_jump,0.8,0.98,9.537291138200311,5.107487767084392,13.96709450931623
2021,expanding,sv_jump,0.8,0.99,9.73295963429074,4.901238327360157,14.564680941221322
2021,expanding,sv_jump,1.0,0.9,9.888315922976723,4.814564035157541,14.962067810795904
2021,expanding,sv_jump,1.0,0.94,8.363249035662168,3.967516823962057,12.758981247362279
2021,expanding,sv_jump,1.0,0.96,7.518401114339384,3.579813078034714,11.456989150644054
2021,expanding,sv_jump,1.0,0.98,6.731457369719535,3.0179378117342033,10.444976927704866
