eval_year,rule,branch,method,statistic,real,sim_median,sim_p2.5,sim_p97.5
2022,rolling3y,sv_only,fixed_baseline,tail_below_m3_count,0.0,1.0,0.0,4.0
2022,rolling3y,sv_only,fixed_baseline,tail_above_p3_count,1.0,1.0,0.0,4.0
2022,rolling3y,sv_only,fixed_baseline,acf_ret_lag1,0.006092402726810086,-0.002602908454856984,-0.15843835062323366,0.15327661014611713
2022,rolling3y,sv_only,fixed_baseline,acf_ret_lag5,0.009969728748733975,-0.005867407446400692,-0.1593453110303788,0.14889197888994976
2022,rolling3y,sv_only,fixed_baseline,acf_sqret_lag1,-0.021108671865572796,0.1320024584733437,-0.01851813336095947,0.3786459322693368
2022,rolling3y,sv_only,fixed_baseline,acf_sqret_lag5,0.00582153054420076,0.10819347427978178,-0.03821734743460485,0.33991988992697864
2022,rolling3y,sv_only,fixed_baseline,leadlag_ret_vs_future_sq_lag1,0.032362413472847754,0.005558738090184378,-0.1706793804128123,0.17520039147573013
2022,rolling3y,sv_only,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.12192134176675519,-0.0008215157910601432,-0.16790530763700454,0.17148925150017577
2022,rolling3y,sv_only,fixed_baseline,concentration_max_exceed_63d,1.0,2.0,0.0,6.0
2022,rolling3y,sv_jump,recalibrated,skewness,0.044841983685915285,-0.011907511847229255,-5.821602148635757,6.249384605883003
2022,rolling3y,sv_jump,recalibrated,excess_kurtosis,0.3562799158635084,8.436679315126892,1.3784941616244988,100.9769812784904
2022,rolling3y,sv_jump,recalibrated,tail_below_m2_count,8.0,6.0,1.0,11.0
2022,rolling3y,sv_jump,recalibrated,tail_above_p2_count,5.0,6.0,1.0,11.0
2022,rolling3y,sv_jump,recalibrated,tail_below_m3_count,0.0,2.0,0.0,5.0
2022,rolling3y,sv_jump,recalibrated,tail_above_p3_count,1.0,2.0,0.0,5.0
2022,rolling3y,sv_jump,recalibrated,acf_ret_lag1,0.006092402726810086,-0.0038259730949517495,-0.18055280994982711,0.184369949246352
2022,rolling3y,sv_jump,recalibrated,acf_ret_lag5,0.009969728748733975,-0.002952637826795948,-0.17404742370338877,0.17291691086652128
2022,rolling3y,sv_jump,recalibrated,acf_sqret_lag1,-0.021108671865572796,0.08532131277709712,-0.01476524378526234,0.44717446667576655
2022,rolling3y,sv_jump,recalibrated,acf_sqret_lag5,0.00582153054420076,0.058581492173717595,-0.018418945014195078,0.36923411027008046
2022,rolling3y,sv_jump,recalibrated,leadlag_ret_vs_future_sq_lag1,0.032362413472847754,-0.00016068466001580166,-0.19946356284349712,0.19625068971269183
2022,rolling3y,sv_jump,recalibrated,leadlag_ret_vs_future_sq_lag5,-0.12192134176675519,-0.0004010785443313782,-0.1860540211091668,0.1639989281333932
2022,rolling3y,sv_jump,recalibrated,concentration_max_exceed_63d,1.0,3.0,1.0,7.0
2022,rolling3y,sv_jump,fixed_baseline,skewness,0.044841983685915285,-0.003684226241389585,-3.6801187761955574,4.290355227262118
2022,rolling3y,sv_jump,fixed_baseline,excess_kurtosis,0.3562799158635084,3.9120671515715553,0.3413914129030803,53.46841860746393
2022,rolling3y,sv_jump,fixed_baseline,tail_below_m2_count,8.0,6.0,1.0,10.0
2022,rolling3y,sv_jump,fixed_baseline,tail_above_p2_count,5.0,6.0,2.0,10.0
2022,rolling3y,sv_jump,fixed_baseline,tail_below_m3_count,0.0,1.0,0.0,4.0
2022,rolling3y,sv_jump,fixed_baseline,tail_above_p3_count,1.0,1.0,0.0,4.0
2022,rolling3y,sv_jump,fixed_baseline,acf_ret_lag1,0.006092402726810086,-0.005325515593666098,-0.1466722215397688,0.1405048351152187
2022,rolling3y,sv_jump,fixed_baseline,acf_ret_lag5,0.009969728748733975,-0.0034164335931681777,-0.14763526574883368,0.1499574253989537
2022,rolling3y,sv_jump,fixed_baseline,acf_sqret_lag1,-0.021108671865572796,0.05659554975873679,-0.02539224591316186,0.3531572407829307
2022,rolling3y,sv_jump,fixed_baseline,acf_sqret_lag5,0.00582153054420076,0.03967270692744579,-0.03409608270484524,0.30700257405075854
2022,rolling3y,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag1,0.032362413472847754,0.001584843568359074,-0.1569320174017075,0.1536580682396827
2022,rolling3y,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.12192134176675519,-0.00037013766121460714,-0.14514833821562736,0.15332100554362593
2022,rolling3y,sv_jump,fixed_baseline,concentration_max_exceed_63d,1.0,2.0,1.0,5.024999999999864
2022,expanding,sv_only,recalibrated,skewness,0.044841983685915285,0.0033333765443083595,-1.298821729118057,1.2270501006400265
2022,expanding,sv_only,recalibrated,excess_kurtosis,0.3562799158635084,3.0357852929021383,0.5898980927916394,12.401315901919775
2022,expanding,sv_only,recalibrated,tail_below_m2_count,8.0,7.0,4.0,11.0
2022,expanding,sv_only,recalibrated,tail_above_p2_count,5.0,7.0,3.0,11.0
2022,expanding,sv_only,recalibrated,tail_below_m3_count,0.0,2.0,0.0,5.0
2022,expanding,sv_only,recalibrated,tail_above_p3_count,1.0,2.0,0.0,5.0
2022,expanding,sv_only,recalibrated,acf_ret_lag1,0.006092402726810086,-0.0027296600092199218,-0.19230898022353735,0.19066996673528305
2022,expanding,sv_only,recalibrated,acf_ret_lag5,0.009969728748733975,-0.004891926374344911,-0.1814247329821491,0.16392970699035295
2022,expanding,sv_only,recalibrated,acf_sqret_lag1,-0.021108671865572796,0.1906779257510015,0.01393139542244374,0.456430628971364
2022,expanding,sv_only,recalibrated,acf_sqret_lag5,0.00582153054420076,0.14182268730421327,-0.008329792386741709,0.4053849462283703
2022,expanding,sv_only,recalibrated,leadlag_ret_vs_future_sq_lag1,0.032362413472847754,-0.0016241167376368356,-0.23185246419590627,0.20739633940961913
2022,expanding,sv_only,recalibrated,leadlag_ret_vs_future_sq_lag5,-0.12192134176675519,0.0005574871796397584,-0.19277220305239437,0.20971552978138444
2022,expanding,sv_only,recalibrated,concentration_max_exceed_63d,1.0,3.0,1.0,7.0
2022,expanding,sv_only,fixed_baseline,skewness,0.044841983685915285,0.0005041122040299187,-0.8293804856605723,0.838473306073878
2022,expanding,sv_only,fixed_baseline,excess_kurtosis,0.3562799158635084,1.495359372143179,0.06728979723924655,7.0141296426079185
2022,expanding,sv_only,fixed_baseline,tail_below_m2_count,8.0,7.0,3.0,11.0
2022,expanding,sv_only,fixed_baseline,tail_above_p2_count,5.0,7.0,3.0,11.0
2022,expanding,sv_only,fixed_baseline,tail_below_m3_count,0.0,1.0,0.0,4.0
2022,expanding,sv_only,fixed_baseline,tail_above_p3_count,1.0,1.0,0.0,4.0
2022,expanding,sv_only,fixed_baseline,acf_ret_lag1,0.006092402726810086,-0.004143332414033847,-0.15347930841906385,0.15328400968733008
2022,expanding,sv_only,fixed_baseline,acf_ret_lag5,0.009969728748733975,-0.005012077971492417,-0.15363600878789063,0.15148944365466835
2022,expanding,sv_only,fixed_baseline,acf_sqret_lag1,-0.021108671865572796,0.13328131022762935,-0.022371493079251865,0.37639648000054493
2022,expanding,sv_only,fixed_baseline,acf_sqret_lag5,0.00582153054420076,0.10753888927125264,-0.03329827838707793,0.34489587169884023
2022,expanding,sv_only,fixed_baseline,leadlag_ret_vs_future_sq_lag1,0.032362413472847754,0.0001514798512733284,-0.18144374116565912,0.18070247009916965
2022,expanding,sv_only,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.12192134176675519,0.00042319070368763664,-0.16756625913980924,0.16740844625560666
2022,expanding,sv_only,fixed_baseline,concentration_max_exceed_63d,1.0,2.0,0.0,6.0
2022,expanding,sv_jump,recalibrated,skewness,0.044841983685915285,-0.025052342703609173,-6.229115977038188,5.289331955965032
2022,expanding,sv_jump,recalibrated,excess_kurtosis,0.3562799158635084,6.5945508354006686,0.8776632554265007,88.42268721154538
2022,expanding,sv_jump,recalibrated,tail_below_m2_count,8.0,6.0,1.0,11.0
2022,expanding,sv_jump,recalibrated,tail_above_p2_count,5.0,6.0,1.0,11.0
2022,expanding,sv_jump,recalibrated,tail_below_m3_count,0.0,2.0,0.0,5.0
2022,expanding,sv_jump,recalibrated,tail_above_p3_count,1.0,2.0,0.0,5.0
2022,expanding,sv_jump,recalibrated,acf_ret_lag1,0.006092402726810086,-0.005223539947263321,-0.1739464323245353,0.1611397814488646
2022,expanding,sv_jump,recalibrated,acf_ret_lag5,0.009969728748733975,-0.006051457749366666,-0.17564807232839905,0.14313590715285296
2022,expanding,sv_jump,recalibrated,acf_sqret_lag1,-0.021108671865572796,0.07880648342490866,-0.01609324321668149,0.4178610549114668
2022,expanding,sv_jump,recalibrated,acf_sqret_lag5,0.00582153054420076,0.057501488069715834,-0.021640361019494313,0.33995657000690743
2022,expanding,sv_jump,recalibrated,leadlag_ret_vs_future_sq_lag1,0.032362413472847754,0.0008448701981784141,-0.17427124610847136,0.1745242956018349
2022,expanding,sv_jump,recalibrated,leadlag_ret_vs_future_sq_lag5,-0.12192134176675519,0.0018658156830153492,-0.16196882466086054,0.1650100385176929
2022,expanding,sv_jump,recalibrated,concentration_max_exceed_63d,1.0,3.0,1.0,7.0
2022,expanding,sv_jump,fixed_baseline,skewness,0.044841983685915285,0.0052909727535088,-4.002973154760467,3.872326109564509
2022,expanding,sv_jump,fixed_baseline,excess_kurtosis,0.3562799158635084,4.0903999183234605,0.38672416509594687,56.12762031007469
2022,expanding,sv_jump,fixed_baseline,tail_below_m2_count,8.0,6.0,1.0,10.0
2022,expanding,sv_jump,fixed_baseline,tail_above_p2_count,5.0,6.0,1.0,10.0
2022,expanding,sv_jump,fixed_baseline,tail_below_m3_count,0.0,1.0,0.0,4.0
2022,expanding,sv_jump,fixed_baseline,tail_above_p3_count,1.0,1.0,0.0,4.0
2022,expanding,sv_jump,fixed_baseline,acf_ret_lag1,0.006092402726810086,-0.004875961138149865,-0.1507990713211109,0.1418471745975098
2022,expanding,sv_jump,fixed_baseline,acf_ret_lag5,0.009969728748733975,-0.0066797633875489044,-0.15270467900394544,0.14349105254972805
2022,expanding,sv_jump,fixed_baseline,acf_sqret_lag1,-0.021108671865572796,0.05077869744433667,-0.024467370889031146,0.3276205953876064
2022,expanding,sv_jump,fixed_baseline,acf_sqret_lag5,0.00582153054420076,0.03864445301706843,-0.03480962956830421,0.3067583524139506
2022,expanding,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag1,0.032362413472847754,0.00018365318182841838,-0.15969642819419735,0.15357271456612437
2022,expanding,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.12192134176675519,0.00014432653766673293,-0.15920389335285584,0.15172159455309867
2022,expanding,sv_jump,fixed_baseline,concentration_max_exceed_63d,1.0,2.0,1.0,6.0
2023,rolling3y,sv_only,recalibrated,skewness,-0.008276986240029635,-0.010375308350683062,-1.275457589545349,1.2640160996462881
2023,rolling3y,sv_only,recalibrated,excess_kurtosis,-0.20678524343334503,3.0049816054834326,0.5922804240244771,14.575475956777174
2023,rolling3y,sv_only,recalibrated,tail_below_m2_count,5.0,7.0,3.9750000000000014,11.0
2023,rolling3y,sv_only,recalibrated,tail_above_p2_count,7.0,7.0,4.0,11.0
2023,rolling3y,sv_only,recalibrated,tail_below_m3_count,0.0,2.0,0.0,5.0
2023,rolling3y,sv_only,recalibrated,tail_above_p3_count,0.0,2.0,0.0,5.0
2023,rolling3y,sv_only,recalibrated,acf_ret_lag1,0.027660050363998236,-0.012316734287929475,-0.2044961256009471,0.17684349446642633
2023,rolling3y,sv_only,recalibrated,acf_ret_lag5,-0.03593911561853255,-0.006160309437706209,-0.1794525254677494,0.17815526936616227
2023,rolling3y,sv_only,recalibrated,acf_sqret_lag1,-0.02513119047754361,0.18657689548414857,0.004365562967732952,0.47557742567909184
2023,rolling3y,sv_only,recalibrated,acf_sqret_lag5,0.11084573994713742,0.1475676011867092,-0.011822772059995596,0.41307667291041683
2023,rolling3y,sv_only,recalibrated,leadlag_ret_vs_future_sq_lag1,-0.07675584393814248,-0.0011162608529448877,-0.21032453176016236,0.20376781352148082
2023,rolling3y,sv_only,recalibrated,leadlag_ret_vs_future_sq_lag5,-0.08600584320962847,-0.0014977280982358242,-0.19937361780821486,0.19651317849609196
2023,rolling3y,sv_only,recalibrated,concentration_max_exceed_63d,0.0,3.0,1.0,7.0
2023,rolling3y,sv_only,fixed_baseline,skewness,-0.008276986240029635,-0.00881819356331771,-0.7888255274428213,0.7775208036581931
2023,rolling3y,sv_only,fixed_baseline,excess_kurtosis,-0.20678524343334503,1.467405455338107,0.14150972563726963,6.2187425420254
2023,rolling3y,sv_only,fixed_baseline,tail_below_m2_count,5.0,7.0,3.0,11.0
2023,rolling3y,sv_only,fixed_baseline,tail_above_p2_count,7.0,7.0,3.0,11.0
2023,rolling3y,sv_only,fixed_baseline,tail_below_m3_count,0.0,1.0,0.0,4.0
2023,rolling3y,sv_only,fixed_baseline,tail_above_p3_count,0.0,1.0,0.0,4.0
2023,rolling3y,sv_only,fixed_baseline,acf_ret_lag1,0.027660050363998236,-0.00032145353463385707,-0.16214617255406938,0.14630556168540276
2023,rolling3y,sv_only,fixed_baseline,acf_ret_lag5,-0.03593911561853255,-0.0011565067396475095,-0.1576158131191754,0.14736598000375772
2023,rolling3y,sv_only,fixed_baseline,acf_sqret_lag1,-0.02513119047754361,0.13842344060592396,-0.02244816015820406,0.39476978922618455
2023,rolling3y,sv_only,fixed_baseline,acf_sqret_lag5,0.11084573994713742,0.11200212391188666,-0.03592514871964761,0.36782091454207066
2023,rolling3y,sv_only,fixed_baseline,leadlag_ret_vs_future_sq_lag1,-0.07675584393814248,-0.0019904692335412583,-0.18045196507004288,0.17790856337279146
2023,rolling3y,sv_only,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.08600584320962847,-0.0031857843558553093,-0.17180954676963778,0.17063417941177328
2023,rolling3y,sv_only,fixed_baseline,concentration_max_exceed_63d,0.0,2.0,0.0,6.0
2023,rolling3y,sv_jump,recalibrated,skewness,-0.008276986240029635,-0.01574762782167459,-5.398630777641385,5.40377826621905
2023,rolling3y,sv_jump,recalibrated,excess_kurtosis,-0.20678524343334503,6.955685706627418,1.0000688157982425,79.4560102221733
2023,rolling3y,sv_jump,recalibrated,tail_below_m2_count,5.0,6.0,1.0,11.0
2023,rolling3y,sv_jump,recalibrated,tail_above_p2_count,7.0,6.0,1.0,11.0
2023,rolling3y,sv_jump,recalibrated,tail_below_m3_count,0.0,2.0,0.0,5.0
2023,rolling3y,sv_jump,recalibrated,tail_above_p3_count,0.0,2.0,0.0,5.0
2023,rolling3y,sv_jump,recalibrated,acf_ret_lag1,0.027660050363998236,-0.003680034821400415,-0.18322328110249414,0.1672690056332998
2023,rolling3y,sv_jump,recalibrated,acf_ret_lag5,-0.03593911561853255,-0.004566141789571735,-0.16829695995659932,0.15477323481509242
2023,rolling3y,sv_jump,recalibrated,acf_sqret_lag1,-0.02513119047754361,0.07331394121966336,-0.01668836912249147,0.40718243589041136
2023,rolling3y,sv_jump,recalibrated,acf_sqret_lag5,0.11084573994713742,0.05642996426396246,-0.02183048935724481,0.36653677240715826
2023,rolling3y,sv_jump,recalibrated,leadlag_ret_vs_future_sq_lag1,-0.07675584393814248,0.0011103788030100534,-0.18906224998825827,0.17796519623971507
2023,rolling3y,sv_jump,recalibrated,leadlag_ret_vs_future_sq_lag5,-0.08600584320962847,0.00016683940765995558,-0.16433853211201588,0.16781881163538045
2023,rolling3y,sv_jump,recalibrated,concentration_max_exceed_63d,0.0,3.0,1.0,7.0
2023,rolling3y,sv_jump,fixed_baseline,skewness,-0.008276986240029635,-0.006530664895183233,-3.692197799873684,3.9530928990644147
2023,rolling3y,sv_jump,fixed_baseline,excess_kurtosis,-0.20678524343334503,4.0247723945824045,0.3039334976360675,53.95693724394749
2023,rolling3y,sv_jump,fixed_baseline,tail_below_m2_count,5.0,6.0,1.0,10.0
2023,rolling3y,sv_jump,fixed_baseline,tail_above_p2_count,7.0,6.0,2.0,10.0
2023,rolling3y,sv_jump,fixed_baseline,tail_below_m3_count,0.0,1.0,0.0,4.0
2023,rolling3y,sv_jump,fixed_baseline,tail_above_p3_count,0.0,1.0,0.0,4.0
2023,rolling3y,sv_jump,fixed_baseline,acf_ret_lag1,0.027660050363998236,-0.004390172152486617,-0.15351845806114833,0.1452302165016094
2023,rolling3y,sv_jump,fixed_baseline,acf_ret_lag5,-0.03593911561853255,-0.002765747545689105,-0.15111349614969252,0.14421355642953906
2023,rolling3y,sv_jump,fixed_baseline,acf_sqret_lag1,-0.02513119047754361,0.051424330752686584,-0.028319067471321457,0.3241154819461029
2023,rolling3y,sv_jump,fixed_baseline,acf_sqret_lag5,0.11084573994713742,0.04097761005351486,-0.03550206995597407,0.29509505469517533
2023,rolling3y,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag1,-0.07675584393814248,-0.004396897982369077,-0.15578043552219542,0.15037366357275334
2023,rolling3y,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.08600584320962847,0.001419068089402285,-0.1473443427565695,0.15532841867084962
2023,rolling3y,sv_jump,fixed_baseline,concentration_max_exceed_63d,0.0,2.0,1.0,5.0
2023,expanding,sv_only,recalibrated,skewness,-0.008276986240029635,-0.004650325370695816,-1.1571740372698769,1.308126360815127
2023,expanding,sv_only,recalibrated,excess_kurtosis,-0.20678524343334503,3.0130254817451405,0.5364835617140286,12.924235555164248
2023,expanding,sv_only,recalibrated,tail_below_m2_count,5.0,7.0,3.0,11.0
2023,expanding,sv_only,recalibrated,tail_above_p2_count,7.0,7.0,4.0,11.0
2023,expanding,sv_only,recalibrated,tail_below_m3_count,0.0,2.0,0.0,5.0
2023,expanding,sv_only,recalibrated,tail_above_p3_count,0.0,2.0,0.0,5.0
2023,expanding,sv_only,recalibrated,acf_ret_lag1,0.027660050363998236,-0.008260905228599218,-0.199262085211058,0.1773853823654084
2023,expanding,sv_only,recalibrated,acf_ret_lag5,-0.03593911561853255,-0.005733989744684175,-0.1771953594130728,0.17959764943167134
2023,expanding,sv_only,recalibrated,acf_sqret_lag1,-0.02513119047754361,0.190050853126517,0.009242890389351922,0.4746141034367991
2023,expanding,sv_only,recalibrated,acf_sqret_lag5,0.11084573994713742,0.14245737079625387,-0.01074748058456175,0.3948939698606229
2023,expanding,sv_only,recalibrated,leadlag_ret_vs_future_sq_lag1,-0.07675584393814248,-0.0007024751236475264,-0.22405911991422767,0.22381789912964284
2023,expanding,sv_only,recalibrated,leadlag_ret_vs_future_sq_lag5,-0.08600584320962847,-0.0017575070405816701,-0.20494228628314914,0.18461718697941595
2023,expanding,sv_only,recalibrated,concentration_max_exceed_63d,0.0,3.0,1.0,7.0
2023,expanding,sv_only,fixed_baseline,skewness,-0.008276986240029635,-0.012475332954746392,-0.8083074959355966,0.8350419641894339
2023,expanding,sv_only,fixed_baseline,excess_kurtosis,-0.20678524343334503,1.563841569854096,0.11214050544073126,7.090824515749684
2023,expanding,sv_only,fixed_baseline,tail_below_m2_count,5.0,7.0,3.0,11.0
2023,expanding,sv_only,fixed_baseline,tail_above_p2_count,7.0,7.0,3.0,11.0
2023,expanding,sv_only,fixed_baseline,tail_below_m3_count,0.0,1.0,0.0,4.0
2023,expanding,sv_only,fixed_baseline,tail_above_p3_count,0.0,1.0,0.0,4.0
2023,expanding,sv_only,fixed_baseline,acf_ret_lag1,0.027660050363998236,-0.008471558150270064,-0.16079516357812068,0.15736288585050856
2023,expanding,sv_only,fixed_baseline,acf_ret_lag5,-0.03593911561853255,-0.0026546212607494717,-0.16443719510618543,0.1595262693967743
2023,expanding,sv_only,fixed_baseline,acf_sqret_lag1,-0.02513119047754361,0.13524901165117187,-0.025592540248466418,0.3771564313262346
2023,expanding,sv_only,fixed_baseline,acf_sqret_lag5,0.11084573994713742,0.1089250560240799,-0.036312525268818126,0.3618197940054635
2023,expanding,sv_only,fixed_baseline,leadlag_ret_vs_future_sq_lag1,-0.07675584393814248,0.0017625572143139864,-0.18588348372300018,0.17030583332373816
2023,expanding,sv_only,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.08600584320962847,-0.0009946092406232683,-0.17291608665085076,0.17835383270201002
2023,expanding,sv_only,fixed_baseline,concentration_max_exceed_63d,0.0,2.0,0.0,6.0
2023,expanding,sv_jump,recalibrated,skewness,-0.008276986240029635,0.04956459777582679,-5.3275904738992415,5.310081855332484
2023,expanding,sv_jump,recalibrated,excess_kurtosis,-0.20678524343334503,6.9491354334297695,0.8182131098659856,82.47175415760778
2023,expanding,sv_jump,recalibrated,tail_below_m2_count,5.0,6.0,1.0,11.0
2023,expanding,sv_jump,recalibrated,tail_above_p2_count,7.0,6.0,1.0,11.0
2023,expanding,sv_jump,recalibrated,tail_below_m3_count,0.0,2.0,0.0,5.0
2023,expanding,sv_jump,recalibrated,tail_above_p3_count,0.0,2.0,0.0,5.0
2023,expanding,sv_jump,recalibrated,acf_ret_lag1,0.027660050363998236,-0.005512578946265533,-0.1720981460498456,0.1728362479559805
2023,expanding,sv_jump,recalibrated,acf_ret_lag5,-0.03593911561853255,-0.0038345028380419267,-0.1602713886606883,0.16336583647895764
2023,expanding,sv_jump,recalibrated,acf_sqret_lag1,-0.02513119047754361,0.07436821984972222,-0.01701762303540747,0.397761816148783
2023,expanding,sv_jump,recalibrated,acf_sqret_lag5,0.11084573994713742,0.05164310047310085,-0.02276298737507356,0.3509510189768059
2023,expanding,sv_jump,recalibrated,leadlag_ret_vs_future_sq_lag1,-0.07675584393814248,-0.0004955281880391827,-0.18004155973856734,0.17238348299840256
2023,expanding,sv_jump,recalibrated,leadlag_ret_vs_future_sq_lag5,-0.08600584320962847,-0.00046521818725155106,-0.16023238246164773,0.1669398075098774
2023,expanding,sv_jump,recalibrated,concentration_max_exceed_63d,0.0,3.0,1.0,7.0
2023,expanding,sv_jump,fixed_baseline,skewness,-0.008276986240029635,0.0006581957532832369,-4.216828678969981,3.884020849859952
2023,expanding,sv_jump,fixed_baseline,excess_kurtosis,-0.20678524343334503,4.253812642650376,0.42879900712739605,51.03471425879399
2023,expanding,sv_jump,fixed_baseline,tail_below_m2_count,5.0,6.0,1.0,10.0
2023,expanding,sv_jump,fixed_baseline,tail_above_p2_count,7.0,6.0,1.0,10.0
2023,expanding,sv_jump,fixed_baseline,tail_below_m3_count,0.0,1.0,0.0,4.0
2023,expanding,sv_jump,fixed_baseline,tail_above_p3_count,0.0,1.0,0.0,4.0
2023,expanding,sv_jump,fixed_baseline,acf_ret_lag1,0.027660050363998236,-0.002165282077724158,-0.15163483853584744,0.14235946007918507
2023,expanding,sv_jump,fixed_baseline,acf_ret_lag5,-0.03593911561853255,-0.005550252830537868,-0.14876997063688369,0.13388120696283712
2023,expanding,sv_jump,fixed_baseline,acf_sqret_lag1,-0.02513119047754361,0.046611349349687456,-0.024112750649113248,0.3207107033933524
2023,expanding,sv_jump,fixed_baseline,acf_sqret_lag5,0.11084573994713742,0.03447979983382214,-0.03552963102682662,0.3064270612582433
2023,expanding,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag1,-0.07675584393814248,0.0011332097371736603,-0.14154160970200036,0.17229834062761631
2023,expanding,sv_jump,fixed_baseline,leadlag_ret_vs_future_sq_lag5,-0.08600584320962847,0.004950907924757674,-0.14064523541001084,0.1503458378023265
2023,expanding,sv_jump,fixed_baseline,concentration_max_exceed_63d,0.0,2.0,1.0,6.0
