object,model,period,statistic,real,sim_median,sim_p2.5,sim_p97.5,real_inside_sim_range,n_days,sigma_annual,category,comparison
nasdaq100,sv_jump,contrast,acf_absret_lag1,0.0636533603400257,0.15391285267758475,0.01981485187542516,0.3559251465899522,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,acf_absret_lag5,0.18773811535624876,0.13646989133658138,0.008115399443828187,0.3249846100451018,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,acf_absret_lag10,0.1595215796721774,0.11742569239083794,-0.004645049695137261,0.30629378947699565,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,acf_absret_lag21,0.032695144793598564,0.08057530641740676,-0.027478065083971312,0.2584334448350705,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,acf_absret_lag63,0.12024965618677962,0.01094031899626043,-0.09366328597558458,0.15219900258220778,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,acf_ret_lag1,-0.01322036985653908,-0.0007028702977761208,-0.11661529623211515,0.10743438939636371,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,acf_ret_lag5,0.025259077171650778,-0.002402113548775151,-0.1182059084729421,0.11417941414309833,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,acf_ret_lag21,0.014318391934595916,-0.002430505278181791,-0.10772303079505542,0.1048151427998714,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,concentration_max_exceed_63d,2.0,3.0,1.0,9.0,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,leadlag_ret_vs_future_sq_lag1,0.005298258092462096,0.0005847349860447692,-0.12367122776324502,0.120483616435155,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,leadlag_ret_vs_future_sq_lag5,-0.06433355404026438,-0.0016785784922186515,-0.10759027232773115,0.10931837341066594,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,leadlag_ret_vs_future_sq_lag21,-0.008341298923798333,0.000738984725606327,-0.09877947620268075,0.09890972486402817,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,sd_daily,0.016647626058335162,0.013662097636047813,0.009098455145707587,0.020846534511389667,True,500,0.22616448309739204,price_change,scale-free
nasdaq100,sv_jump,contrast,excess_kurtosis,0.9236749830827065,7.135951844447168,1.1719765380094596,49.87485619887881,False,500,0.22616448309739204,price_change,scale-free
nikkei225,gaussian,describe,rv21_q10,0.10009172035904043,0.146577213132894,0.1372481785382837,0.1552253954125576,False,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,gaussian,describe,rv21_q50,0.15184382253518003,0.1821229704612366,0.17402025278184136,0.19010209747579407,False,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,gaussian,describe,rv21_q90,0.24921844212728184,0.2203226365823049,0.2099476371035122,0.23172983179341558,False,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,gaussian,describe,rv21_q10_over_own_sd,0.5404742156569373,0.7918825023116777,0.7514088984467702,0.8247860044531308,False,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,gaussian,describe,rv21_q50_over_own_sd,0.8199246710184069,0.9840096144946406,0.9637811894449139,1.0023611340048495,False,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,gaussian,describe,rv21_q90_over_own_sd,1.345727114618632,1.1899877806991295,1.1557397576424766,1.229189872557941,False,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,gaussian,describe,w1_vs_market_standardised,,0.1507946320275384,0.13107876125125129,0.17076171004765597,,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,w1_sim_vs_sim_reference,,0.03264009611548167,0.021792784669812854,0.0547530155910333,,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,tail_below_m2_count,33.0,28.0,20.0,36.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,tail_below_m3_count,13.0,1.0,0.0,4.0,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,tail_below_m5_count,1.0,0.0,0.0,0.0,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,tail_above_p2_count,25.0,28.0,20.0,36.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,tail_above_p3_count,6.0,2.0,0.0,4.0,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,tail_above_p5_count,2.0,0.0,0.0,0.0,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,acf_absret_lag1,0.27430379881071254,0.0008716992046869494,-0.05517772024407687,0.05698740522013362,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,acf_absret_lag5,0.13378487784597182,-0.0013136508078631297,-0.05984127508991398,0.055516622647704655,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,acf_absret_lag10,0.16547349040976622,-0.0007204503218274063,-0.055259468005424195,0.05671182849743088,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,acf_absret_lag21,0.08002434118798187,0.00098297508369959,-0.055978423260508274,0.055912072640317875,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,acf_absret_lag63,0.035760971599255044,-0.0011336335417444323,-0.056808767284362544,0.05492756656340832,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,acf_ret_lag1,0.021743890906063115,-0.0013752557462696127,-0.05847762481964414,0.055574199300056415,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,acf_ret_lag5,-0.04863054156735757,4.062536712724672e-06,-0.0553071537169391,0.05385033076639327,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,acf_ret_lag21,0.007269995746748576,0.000461549891892804,-0.056847874812439234,0.05779123238465453,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,concentration_max_exceed_63d,10.0,1.0,0.0,3.0,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,leadlag_ret_vs_future_sq_lag1,-0.004518030853476046,-0.0012952224593452298,-0.053013757316189646,0.05461031906029759,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,leadlag_ret_vs_future_sq_lag5,-0.03543797173498181,0.0011387871758854948,-0.055891831915257595,0.059778022952826436,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,leadlag_ret_vs_future_sq_lag21,-0.03183752929223066,0.00035885447234466515,-0.05551578085083056,0.05628479414651054,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,sd_daily,0.011666025020918767,0.011668177337900385,0.011174472362733669,0.012129023892782606,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,describe,excess_kurtosis,5.124550047455161,-0.011141924906830303,-0.26172252436902443,0.2691127702963439,False,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,rv21_q10,0.10009172035904043,0.07875823366773568,0.054281007229408415,0.11081786629390362,True,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,stoch_vol,describe,rv21_q50,0.15184382253518003,0.14485410473281604,0.1080569965954588,0.1939022846063821,True,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,stoch_vol,describe,rv21_q90,0.24921844212728184,0.2649481065181165,0.19185546859751074,0.39136210531141014,True,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,stoch_vol,describe,rv21_q10_over_own_sd,0.5404742156569373,0.4418361726957568,0.30084771031155294,0.5706406419918367,True,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,stoch_vol,describe,rv21_q50_over_own_sd,0.8199246710184069,0.8128233656575006,0.647234757367402,0.9194118168010808,True,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,stoch_vol,describe,rv21_q90_over_own_sd,1.345727114618632,1.4766877405351297,1.3036276570409029,1.6725268324096125,True,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,stoch_vol,describe,w1_vs_market_standardised,,0.0561006316687479,0.03580217284250771,0.09470478212564126,,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,w1_sim_vs_sim_reference,,0.05755630134767994,0.030486311685247684,0.13038916045139837,,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,tail_below_m2_count,33.0,34.0,25.0,43.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,tail_below_m3_count,13.0,9.0,4.0,14.524999999999864,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,tail_below_m5_count,1.0,1.0,0.0,3.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,tail_above_p2_count,25.0,34.0,24.0,43.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,tail_above_p3_count,6.0,8.0,4.0,14.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,tail_above_p5_count,2.0,0.0,0.0,3.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,acf_absret_lag1,0.27430379881071254,0.24049286750751528,0.1303098748410394,0.38003268558063763,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,acf_absret_lag5,0.13378487784597182,0.21700736095811218,0.11247376304152717,0.3581792152257951,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,acf_absret_lag10,0.16547349040976622,0.19086262397925824,0.07904234051423355,0.3226700927768011,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,acf_absret_lag21,0.08002434118798187,0.1417462922858077,0.04479975255135192,0.275987725019943,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,acf_absret_lag63,0.035760971599255044,0.03787636087227487,-0.04766027128069901,0.15913477257596623,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,acf_ret_lag1,0.021743890906063115,0.0006790048001546081,-0.08601443351703617,0.08128667418743785,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,acf_ret_lag5,-0.04863054156735757,-0.0014797802327233772,-0.08587153243392816,0.0805018728067943,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,acf_ret_lag21,0.007269995746748576,-0.002164181341134914,-0.07122142517711162,0.06933029933129442,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,concentration_max_exceed_63d,10.0,7.0,3.0,16.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,leadlag_ret_vs_future_sq_lag1,-0.004518030853476046,0.003917760508377599,-0.1070419938051792,0.11000465818973336,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,leadlag_ret_vs_future_sq_lag5,-0.03543797173498181,-0.0010427458931344315,-0.10419759580197821,0.09860424901910418,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,leadlag_ret_vs_future_sq_lag21,-0.03183752929223066,0.0023449007877827475,-0.07909916726255026,0.08963456034210628,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,sd_daily,0.011666025020918767,0.01130723368880387,0.0083666481023733,0.015483528359196612,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,describe,excess_kurtosis,5.124550047455161,2.9724188849318756,1.2845323338922845,10.647183207905535,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,rv21_q10,0.10009172035904043,0.07418304288703784,0.05104550727748389,0.10373040641700654,True,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,sv_jump,describe,rv21_q50,0.15184382253518003,0.14090111269552696,0.10512064210125273,0.18683239754151826,True,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,sv_jump,describe,rv21_q90,0.24921844212728184,0.2705594618216941,0.1976454879147191,0.3767652787490536,True,1220,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,sv_jump,describe,rv21_q10_over_own_sd,0.5404742156569373,0.41482043633342824,0.2968468807439952,0.5293212336293811,False,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,sv_jump,describe,rv21_q50_over_own_sd,0.8199246710184069,0.7873583704090934,0.6292825448740449,0.8979996130949,True,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,sv_jump,describe,rv21_q90_over_own_sd,1.345727114618632,1.4980576820019085,1.319110418377605,1.7129702976452474,True,1220,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,sv_jump,describe,w1_vs_market_standardised,,0.0625334617315364,0.03702346853500071,0.13887297394112913,,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,w1_sim_vs_sim_reference,,0.06934795252651446,0.03591915433251169,0.1470358136983697,,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,tail_below_m2_count,33.0,29.0,17.0,39.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,tail_below_m3_count,13.0,8.0,4.0,15.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,tail_below_m5_count,1.0,2.0,0.0,5.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,tail_above_p2_count,25.0,29.0,18.0,39.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,tail_above_p3_count,6.0,8.0,3.0,15.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,tail_above_p5_count,2.0,2.0,0.0,5.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,acf_absret_lag1,0.27430379881071254,0.17964019478063742,0.07130663692207781,0.33178615679429435,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,acf_absret_lag5,0.13378487784597182,0.16309826227889018,0.05748644032351691,0.313823866753726,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,acf_absret_lag10,0.16547349040976622,0.1406657942070898,0.04747538728922155,0.2856339830946804,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,acf_absret_lag21,0.08002434118798187,0.10740697242347408,0.016058821540183267,0.2423185589829609,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,acf_absret_lag63,0.035760971599255044,0.03040068925319617,-0.04312013426575873,0.13990978496990683,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,acf_ret_lag1,0.021743890906063115,-0.0005137736541772306,-0.07357101847381045,0.07845489791551306,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,acf_ret_lag5,-0.04863054156735757,0.00037419999083762384,-0.08083419491117104,0.07531218230818924,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,acf_ret_lag21,0.007269995746748576,-0.0012992566773670044,-0.06552670933454832,0.07013679873779569,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,concentration_max_exceed_63d,10.0,6.0,2.4750000000000014,15.0,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,leadlag_ret_vs_future_sq_lag1,-0.004518030853476046,0.0008304400617083979,-0.07584222654265364,0.08497096814436471,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,leadlag_ret_vs_future_sq_lag5,-0.03543797173498181,0.0011673637294281212,-0.07941230945103654,0.08238887168393422,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,leadlag_ret_vs_future_sq_lag21,-0.03183752929223066,-0.0008887983101310759,-0.066892324897074,0.06584977775125551,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,sd_daily,0.011666025020918767,0.011360594733944292,0.008654878959949477,0.015072501549033872,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,describe,excess_kurtosis,5.124550047455161,10.089503934881442,2.9203273115978603,40.02366576078851,True,1220,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,rv21_q10,0.12406033220713233,0.1468885468792946,0.1316894100421457,0.16112503207639484,False,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,gaussian,contrast,rv21_q50,0.1733187649960122,0.18236501947441572,0.16856014718681028,0.19507930299000145,True,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,gaussian,contrast,rv21_q90,0.22865258658272739,0.21968925823852348,0.20345558912843337,0.23927420687342907,True,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,gaussian,contrast,rv21_q10_over_own_sd,0.6758259661875176,0.7935747615760489,0.7276896494602927,0.8479123546597245,False,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,gaussian,contrast,rv21_q50_over_own_sd,0.9441641798628292,0.9845546209396456,0.9520454238064588,1.013608918427379,False,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,gaussian,contrast,rv21_q90_over_own_sd,1.2455984318222124,1.1865715513604076,1.1365759402322593,1.25306398308508,True,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,gaussian,contrast,w1_vs_market_standardised,,0.06445881718354812,0.0405992628893093,0.0949629889593734,,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,w1_sim_vs_sim_reference,,0.05037469093834463,0.032684803281685014,0.0846012987227583,,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,tail_below_m2_count,12.0,11.0,6.0,16.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,tail_below_m3_count,0.0,0.0,0.0,2.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,tail_below_m5_count,0.0,0.0,0.0,0.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,tail_above_p2_count,14.0,11.0,7.0,16.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,tail_above_p3_count,1.0,0.0,0.0,2.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,tail_above_p5_count,0.0,0.0,0.0,0.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,acf_absret_lag1,0.05885902320230465,-0.0032709878937684633,-0.08900860166033253,0.08683425829717312,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,acf_absret_lag5,-0.006356036528009386,0.00038383618926286284,-0.08540403546774206,0.0844116387863674,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,acf_absret_lag10,0.055194568815432166,1.0760662800724078e-05,-0.08786548613976815,0.09070264220166706,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,acf_absret_lag21,0.030219746029509366,-0.0015080238345813156,-0.08714161837725598,0.09210077937737599,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,acf_absret_lag63,0.04731166778923551,-0.0023510250440739126,-0.09396275193908517,0.0974249873186665,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,acf_ret_lag1,-0.01375579515112098,-0.0030949803249276063,-0.09266456255831859,0.08882138203601288,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,acf_ret_lag5,0.02051920396137222,-0.005297427985394577,-0.09325043310619281,0.0860571610310767,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,acf_ret_lag21,-0.03475121601901982,-0.003246381610594128,-0.09026593534992325,0.0942711604230545,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,concentration_max_exceed_63d,1.0,1.0,0.0,2.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,leadlag_ret_vs_future_sq_lag1,-0.06652221096841031,-0.0036113485747546817,-0.08627582502768785,0.08797690441932589,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,leadlag_ret_vs_future_sq_lag5,0.03850693948185583,0.0013494385532968674,-0.09207606823579464,0.09541734824247954,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,leadlag_ret_vs_future_sq_lag21,-0.07581265492001096,0.0025453030321028825,-0.08440014532261646,0.09116072777716692,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,sd_daily,0.011563726074958185,0.01166429587953468,0.010920803299183707,0.012424698500901148,True,489,0.18519240596404887,price_change,scale-free
nikkei225,gaussian,contrast,excess_kurtosis,0.23211602031271816,-0.037271498448426144,-0.35928864881021255,0.4893504715733903,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,rv21_q10,0.12406033220713233,0.0816006458278041,0.04769948435095464,0.13055346540311535,True,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,stoch_vol,contrast,rv21_q50,0.1733187649960122,0.14283462628674007,0.0909687882166571,0.2255291087558809,True,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,stoch_vol,contrast,rv21_q90,0.22865258658272739,0.25554013072857196,0.15456588936169555,0.44834499670438366,True,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,stoch_vol,contrast,rv21_q10_over_own_sd,0.6758259661875176,0.47880087912599056,0.2725551302288081,0.6556980391539067,False,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,stoch_vol,contrast,rv21_q50_over_own_sd,0.9441641798628292,0.8422096197140649,0.5962327862616934,0.9751945219761027,True,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,stoch_vol,contrast,rv21_q90_over_own_sd,1.2455984318222124,1.4574567050922347,1.2478928146268735,1.7897723190036599,False,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,stoch_vol,contrast,w1_vs_market_standardised,,0.1020063027265441,0.05229888937035263,0.2129204999917223,,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,w1_sim_vs_sim_reference,,0.078257784834389,0.043170083071169645,0.18524904582253798,,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,tail_below_m2_count,12.0,14.0,8.0,20.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,tail_below_m3_count,0.0,3.0,0.0,7.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,tail_below_m5_count,0.0,0.0,0.0,1.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,tail_above_p2_count,14.0,13.5,8.0,19.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,tail_above_p3_count,1.0,3.0,0.0,7.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,tail_above_p5_count,0.0,0.0,0.0,1.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,acf_absret_lag1,0.05885902320230465,0.21179571322654078,0.06322651999753887,0.4138848017107877,False,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,acf_absret_lag5,-0.006356036528009386,0.18582000959761566,0.032857693404773805,0.3761535408090884,False,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,acf_absret_lag10,0.055194568815432166,0.16007302368678802,0.020182803904106848,0.34646806721408896,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,acf_absret_lag21,0.030219746029509366,0.11118008749762676,-0.025491697649854952,0.2977691750744654,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,acf_absret_lag63,0.04731166778923551,0.015621141633895108,-0.1084054846408489,0.17978342335838035,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,acf_ret_lag1,-0.01375579515112098,0.0011451540283546676,-0.11942032001970125,0.1168604616472711,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,acf_ret_lag5,0.02051920396137222,-0.0008899089139557616,-0.11366303832283053,0.11829891773852443,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,acf_ret_lag21,-0.03475121601901982,-0.002467271776834176,-0.1110778833717434,0.10478288805644004,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,concentration_max_exceed_63d,1.0,4.0,1.0,10.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,leadlag_ret_vs_future_sq_lag1,-0.06652221096841031,0.004417733686203753,-0.15570145165380533,0.1403245898938672,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,leadlag_ret_vs_future_sq_lag5,0.03850693948185583,0.0001034642127384566,-0.13565513498564952,0.13761998129777347,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,leadlag_ret_vs_future_sq_lag21,-0.07581265492001096,-0.002155303532099486,-0.11827973874292634,0.12073306631823191,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,sd_daily,0.011563726074958185,0.01098305971409257,0.007083768169464635,0.01771211095515264,True,489,0.18519240596404887,price_change,scale-free
nikkei225,stoch_vol,contrast,excess_kurtosis,0.23211602031271816,2.1874111304329342,0.5359343031783662,8.767298601936115,False,489,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,contrast,rv21_q10,0.12406033220713233,0.07767490243058445,0.044854704313912364,0.12588793378204702,True,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,sv_jump,contrast,rv21_q50,0.1733187649960122,0.14016630375301264,0.08917135145551387,0.21686594458379543,True,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,sv_jump,contrast,rv21_q90,0.22865258658272739,0.2631497608783627,0.1567358169319403,0.42414608009088167,True,489,0.18519240596404887,price_change,level (both sides at the frozen sigma_annual)
nikkei225,sv_jump,contrast,rv21_q10_over_own_sd,0.6758259661875176,0.4439130864601945,0.2611209068079128,0.6268210620523189,False,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,sv_jump,contrast,rv21_q50_over_own_sd,0.9441641798628292,0.8083866643283876,0.6040959187741124,0.9643416271529207,True,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,sv_jump,contrast,rv21_q90_over_own_sd,1.2455984318222124,1.482656137599226,1.2244608748796306,1.78769719115271,True,489,0.18519240596404887,price_change,"shape (each series divided by its own annualised sd, inside the path)"
nikkei225,sv_jump,contrast,w1_vs_market_standardised,,0.1500920727534999,0.06720709372440588,0.290765829045137,,489,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,contrast,w1_sim_vs_sim_reference,,0.09996777272432587,0.05296254238917536,0.22076392627022262,,489,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,contrast,tail_below_m2_count,12.0,12.0,5.0,18.0,True,489,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,contrast,tail_below_m3_count,0.0,3.0,1.0,7.0,False,489,0.18519240596404887,price_change,scale-free
nikkei225,sv_jump,contrast,tail_below_m5_count,0.0,1.0,0.0,3.0,True,489,0.18519240596404887,price_change,scale-free
